rep	pop	S	n1	next	theta	pi	thetaH	Hprime	tajd	fulif	fulid	fulifs	fulids	rm	rmmg	nhaps	hdiv	wallb	wallq	rosasrf	rosasru	zns	unique	shared	fixed	Fst
0	1	6002	1247	1232	1159.27	1154.71	1176.65	-0.0325659	-0.0134622	-0.131309	-0.197157	-0.125803	-0.178552	590	0	98	0.999596	0.07982	0.141286	0.0941289	0.0941536	0.0143056	2419	2640	0	0.0412105
1	0	4917	806	801	949.709	1066.27	1158.24	-0.166598	0.419301	0.549858	0.491739	0.516023	0.439299	454	0	99	0.999798	0.121237	0.210087	0.106794	0.106804	0.0167723	1402	nan	nan	nan
1	1	6012	1147	1142	1161.21	1173.31	1132.33	0.0607289	0.035615	0.0531012	0.0519795	0.0594421	0.0608169	574	0	97	0.999394	0.0838463	0.149202	0.095683	0.0956912	0.0154991	2255	2830	0	0.0332937
2	0	4778	857	829	922.861	1065.7	1257.23	-0.357037	0.528772	0.504881	0.319364	0.429965	0.221691	462	0	96	0.999192	0.145907	0.240896	0.109741	0.109797	0.0176783	1346	nan	nan	nan
2	1	5993	1270	1256	1157.54	1154.38	1234.59	-0.119244	-0.0093256	-0.172901	-0.267332	-0.162453	-0.237055	566	0	97	0.999394	0.0929573	0.158852	0.0942078	0.0942303	0.0151003	2321	2783	0	0.0335749
3	0	4884	968	945	943.335	1073.42	1108.34	-0.0636856	0.471106	0.267984	-0.00554366	0.222838	-0.0436676	489	0	99	0.999798	0.112636	0.191851	0.107921	0.107967	0.0168244	1398	nan	nan	nan
3	1	6299	1264	1243	1216.64	1148.97	1138.71	0.0145117	-0.190054	-0.152226	-0.0681047	-0.153774	-0.0785038	619	0	96	0.999192	0.0730391	0.129386	0.089212	0.0892442	0.0144151	2482	2839	0	0.0412299
4	0	4609	877	858	890.219	994.591	1277.53	-0.546772	0.400521	0.302001	0.113628	0.259208	0.0678874	407	0	98	0.999596	0.145616	0.241484	0.106008	0.106048	0.0178324	1288	nan	nan	nan
4	1	6186	1221	1199	1194.81	1167.32	1254.05	-0.12491	-0.0786229	-0.0522201	-0.0110133	-0.0634154	-0.0321769	567	0	99	0.999798	0.0847211	0.146945	0.0923881	0.0924228	0.0142608	2547	2699	0	0.0517496
5	0	4989	1055	1030	963.615	1052.66	1214.56	-0.289055	0.315687	0.0462873	-0.216361	0.0155551	-0.230612	456	0	98	0.999596	0.123296	0.208859	0.103403	0.103449	0.0155674	1414	nan	nan	nan
5	1	6017	1166	1154	1162.17	1164.28	1220.99	-0.0839602	0.00620836	0.0174258	0.0220973	0.0156314	0.0185345	580	0	98	0.999596	0.0955785	0.166694	0.0948229	0.0948424	0.0146676	2237	2811	0	0.0390305
6	0	5120	914	913	988.918	1177.97	1227.33	-0.0858778	0.653113	0.527501	0.241125	0.504424	0.233689	481	0	100	1	0.127955	0.21582	0.113257	0.113259	0.0161265	1399	nan	nan	nan
6	1	6384	1288	1272	1233.06	1276	1212.93	0.0880093	0.118993	0.00638432	-0.0992766	0.00129925	-0.0938417	630	0	97	0.999394	0.0907097	0.155702	0.0979326	0.0979562	0.0144339	2432	2927	0	0.0387985
7	0	5066	915	898	978.488	1159.05	1309.14	-0.263906	0.630424	0.525222	0.258354	0.472624	0.204087	477	0	99	0.999798	0.144324	0.240032	0.112597	0.112629	0.0170202	1313	nan	nan	nan
7	1	6430	1221	1201	1241.94	1262.71	1334.81	-0.0999018	0.0571324	0.0978649	0.103626	0.0793267	0.0734319	601	0	99	0.999798	0.096438	0.166407	0.0962979	0.0963285	0.0142221	2409	2972	0	0.0387019
8	0	4933	855	838	952.799	1167.68	1218.69	-0.0921032	0.77047	0.681153	0.378383	0.615751	0.306835	481	0	100	1	0.133212	0.22461	0.116628	0.116662	0.0167708	1344	nan	nan	nan
8	1	6490	1307	1293	1253.53	1233.87	1311.64	-0.106756	-0.0535812	-0.0929062	-0.0989801	-0.0875432	-0.0886614	650	0	99	0.999798	0.0867622	0.149461	0.0930566	0.0930777	0.013959	2566	2839	0	0.0392103
9	0	5057	956	942	976.749	1122.51	1259.43	-0.241169	0.509838	0.363833	0.111738	0.329245	0.0853098	440	0	99	0.999798	0.136669	0.229583	0.109104	0.109131	0.0169727	1380	nan	nan	nan
9	1	6444	1082	1078	1244.65	1291.01	1202.48	0.122397	0.127293	0.337097	0.42088	0.322732	0.3834	602	0	94	0.998788	0.0909514	0.15689	0.0985035	0.0985096	0.0156837	2454	2916	0	0.0433344
0	0	4668	903	892	901.615	1008.17	1194.94	-0.35637	0.403738	0.253614	0.033482	0.231308	0.0233046	431	0	99	0.999798	0.126634	0.215296	0.106069	0.106092	0.017585	1232	nan	nan	nan
0	1	6203	1377	1366	1198.1	1183.27	1149.76	0.0481236	-0.04229	-0.300391	-0.440478	-0.274447	-0.37913	593	0	97	0.999394	0.0770719	0.136386	0.0931722	0.0931894	0.0141573	2459	2774	0	0.0376211
1	0	4917	962	940	949.709	1049.15	1148.41	-0.17982	0.357701	0.22624	0.0321037	0.186089	-0.00773243	480	0	99	0.999798	0.10537	0.182022	0.104741	0.104783	0.0160102	1396	nan	nan	nan
1	1	6229	1256	1246	1203.12	1175.57	1162.88	0.0181494	-0.0782484	-0.115302	-0.112027	-0.103077	-0.0921882	626	0	99	0.999798	0.0746628	0.134371	0.092359	0.0923747	0.0140743	2440	2830	0	0.0360994
2	0	4937	769	767	953.572	1144.11	1224.9	-0.145744	0.682659	0.778534	0.614452	0.733193	0.55426	474	0	99	0.999798	0.137561	0.230099	0.11432	0.114324	0.0173866	1310	nan	nan	nan
2	1	6225	1201	1191	1202.35	1280.23	1168.66	0.159673	0.221333	0.146165	0.0296607	0.138651	0.0305563	601	0	100	1	0.0927057	0.160643	0.100912	0.100928	0.0149273	2279	2903	0	0.0374743
3	0	4778	850	838	922.861	1067.72	1288	-0.410647	0.536232	0.489982	0.288742	0.447667	0.242332	439	0	99	0.999798	0.143605	0.237966	0.109963	0.109987	0.0174883	1263	nan	nan	nan
3	1	6186	1245	1234	1194.81	1232.22	1254.28	-0.0317737	0.106979	-0.00293183	-0.103084	-0.000502479	-0.0868771	608	0	99	0.999798	0.0928052	0.160362	0.097595	0.0976124	0.0143512	2377	2793	0	0.0549778
4	0	4713	824	816	910.306	1122.83	1151.07	-0.0533621	0.797572	0.663469	0.325286	0.616034	0.285475	443	0	95	0.998788	0.13646	0.226183	0.117381	0.117398	0.01827	1268	nan	nan	nan
4	1	6368	1267	1249	1229.97	1252.23	1184.02	0.0954262	0.061837	0.00516452	-0.0486433	-0.00312707	-0.0544907	614	0	99	0.999798	0.0822994	0.146357	0.0963443	0.0963718	0.0147856	2594	2823	0	0.0330014
5	0	4713	822	815	910.306	1084.01	1223.34	-0.263323	0.65188	0.581686	0.328736	0.542124	0.291454	441	0	98	0.999596	0.126273	0.213028	0.113264	0.113279	0.017671	1264	nan	nan	nan
5	1	6297	1274	1262	1216.25	1198.57	1192.16	0.0090634	-0.0496876	-0.102724	-0.118228	-0.0941844	-0.101793	630	0	98	0.999596	0.0738564	0.13038	0.0931558	0.0931745	0.0139769	2590	2785	0	0.0523123
6	0	5134	886	877	991.622	1151.91	1225.81	-0.128208	0.552252	0.545813	0.363065	0.50612	0.317406	477	0	96	0.999192	0.12293	0.207051	0.110467	0.110484	0.0163702	1403	nan	nan	nan
6	1	6271	1185	1172	1211.23	1224.16	1250.71	-0.0377217	0.0364689	0.0848148	0.101806	0.0769473	0.0864844	635	0	99	0.999798	0.0803828	0.141764	0.0957232	0.0957434	0.0140265	2298	2981	0	0.0297243
7	0	4987	819	810	963.229	1151.59	1207.38	-0.0996326	0.668095	0.698149	0.499603	0.646179	0.435008	468	0	100	1	0.135379	0.228594	0.113823	0.113841	0.0168822	1302	nan	nan	nan
7	1	6302	1224	1221	1217.22	1267.27	1154.24	0.159788	0.140508	0.0748731	-0.00976491	0.0833294	0.0123359	616	0	100	1	0.0839549	0.148842	0.0986118	0.0986166	0.0141666	2373	2966	0	0.0362547
8	0	5044	999	989	974.238	1092.37	1212.94	-0.212925	0.414261	0.208887	-0.0475885	0.193777	-0.0416836	447	0	95	0.998788	0.125521	0.212926	0.106314	0.106333	0.0165155	1422	nan	nan	nan
8	1	6117	1245	1238	1181.49	1195.4	1207.84	-0.0181173	0.0402286	-0.0710187	-0.150336	-0.0574559	-0.118882	593	0	100	1	0.0915631	0.158411	0.0956858	0.095697	0.0148891	2289	2870	0	0.0409376
9	0	4613	801	789	890.992	1016.8	1112.23	-0.184241	0.482379	0.503237	0.359387	0.458719	0.302302	440	0	97	0.999394	0.126843	0.211359	0.108483	0.108508	0.0172657	1300	nan	nan	nan
9	1	5935	1230	1224	1146.33	1111.39	1164.37	-0.0795281	-0.10416	-0.193465	-0.212921	-0.169438	-0.171231	557	0	98	0.999596	0.0883047	0.154002	0.0915652	0.0915753	0.0141194	2370	2715	0	0.0323778
0	0	5092	907	895	983.51	1126.24	1287.49	-0.282076	0.495822	0.462893	0.282658	0.424009	0.239225	474	0	99	0.999798	0.133373	0.224077	0.108816	0.108839	0.0166605	1404	nan	nan	nan
0	1	6235	1114	1111	1204.28	1258.02	1208.73	0.0704381	0.15249	0.24045	0.243453	0.235414	0.231653	595	0	99	0.999798	0.0891883	0.153809	0.0991042	0.0991089	0.0148565	2330	2947	0	0.0357587
1	0	4976	799	788	961.104	1153.66	1197.11	-0.0777845	0.684457	0.748977	0.565649	0.689152	0.486524	460	0	99	0.999798	0.133467	0.224678	0.114322	0.114343	0.0171434	1352	nan	nan	nan
1	1	6332	1209	1198	1223.01	1250.84	1199.47	0.0722773	0.0777354	0.0850911	0.0642866	0.0805667	0.0587119	591	0	97	0.999394	0.0846628	0.147979	0.0968751	0.096892	0.0153616	2490	2869	0	0.0370128
2	0	4996	916	906	964.967	1174.34	1188.08	-0.0244939	0.741279	0.547453	0.191918	0.506315	0.165599	472	0	98	0.999596	0.122122	0.205564	0.115703	0.115723	0.0167002	1358	nan	nan	nan
2	1	6279	1113	1097	1212.78	1262.5	1262.33	0.000235618	0.140087	0.268773	0.300063	0.242001	0.251555	625	0	98	0.999394	0.0892004	0.157191	0.0987714	0.0987963	0.0153554	2397	2900	0	0.0347143
3	0	4396	836	802	849.079	996.997	1148.78	-0.307514	0.595109	0.451972	0.174042	0.364203	0.0693838	411	0	97	0.999394	0.140387	0.231347	0.111509	0.111584	0.0181098	1228	nan	nan	nan
3	1	6016	1229	1215	1161.98	1129.71	1167.41	-0.055829	-0.0949002	-0.144566	-0.143407	-0.136803	-0.129555	583	0	97	0.999394	0.0866168	0.148604	0.0918612	0.0918841	0.0142863	2524	2613	0	0.047955
4	0	4948	866	857	955.696	1155.53	1323.06	-0.301581	0.714352	0.614931	0.324325	0.56986	0.282917	469	0	100	1	0.135031	0.225344	0.115024	0.115042	0.0179654	1334	nan	nan	nan
4	1	6613	1206	1203	1277.29	1298.62	1283.32	0.0206231	0.0570786	0.147466	0.18284	0.149763	0.179521	646	0	97	0.999192	0.0837871	0.146832	0.0963732	0.0963776	0.0148286	2636	2855	0	0.0419392
5	0	5200	943	937	1004.37	1124.65	1175.62	-0.087309	0.409142	0.367839	0.210696	0.347499	0.193811	491	0	98	0.999596	0.11156	0.192308	0.106333	0.106345	0.0159234	1402	nan	nan	nan
5	1	6209	1276	1259	1199.26	1193.45	1218.53	-0.0359919	-0.0165479	-0.107657	-0.156582	-0.106333	-0.14676	591	0	96	0.99899	0.0887564	0.153326	0.0940644	0.0940915	0.0146608	2229	3028	0	0.0233211
6	0	4405	741	737	850.817	1034.01	1138.53	-0.211331	0.735527	0.687022	0.419907	0.64474	0.378621	421	0	98	0.999596	0.137602	0.229058	0.115692	0.115701	0.0185404	1281	nan	nan	nan
6	1	6045	1219	1208	1167.58	1112.01	1210.09	-0.144556	-0.162631	-0.161919	-0.108802	-0.148351	-0.0924176	572	0	97	0.999394	0.0835539	0.144913	0.0899746	0.0899922	0.0150845	2591	2534	0	0.0408026
7	0	4594	836	826	887.322	1031.97	1094.15	-0.120554	0.556892	0.456882	0.216969	0.420515	0.184857	434	0	100	1	0.127803	0.215934	0.110507	0.110527	0.0170417	1234	nan	nan	nan
7	1	6166	1176	1169	1190.95	1178.64	1170.29	0.0120585	-0.0353263	0.015938	0.0579293	0.0220883	0.0616917	573	0	99	0.999798	0.0788321	0.137528	0.0936771	0.0936884	0.0146315	2505	2681	0	0.0413525
8	0	5074	783	780	980.033	1165.17	1198.85	-0.0591269	0.645395	0.773743	0.641069	0.726845	0.574689	475	0	98	0.999596	0.128129	0.215215	0.113279	0.113285	0.0167752	1375	nan	nan	nan
8	1	6364	1235	1219	1229.19	1199.76	1268.99	-0.0969234	-0.0818309	-0.0308353	0.0260679	-0.0340314	0.0146446	591	0	99	0.999798	0.0876945	0.150691	0.0923321	0.0923564	0.0151077	2411	2954	0	0.0272242
9	0	5042	898	883	973.852	1127.51	1246.06	-0.209435	0.539067	0.494297	0.293005	0.447297	0.23948	486	0	97	0.999394	0.127356	0.215391	0.110042	0.11007	0.0168127	1366	nan	nan	nan
9	1	6254	1247	1230	1207.95	1216.4	1192.37	0.0342303	0.0239052	-0.0221776	-0.0573825	-0.0274262	-0.0605345	599	0	97	0.999192	0.0850792	0.149664	0.0952679	0.0952943	0.0151946	2322	2945	0	0.0364748
0	0	4192	912	898	809.676	913.581	1229.27	-0.670674	0.438354	0.0378664	-0.342332	0.0241293	-0.316272	356	0	97	0.999394	0.1644	0.26479	0.106808	0.106839	0.0189063	1228	nan	nan	nan
0	1	6133	1157	1153	1184.58	1193.07	1124.72	0.0992848	0.0245088	0.0666268	0.0837805	0.0734856	0.0909	583	0	98	0.999596	0.0774625	0.137616	0.0953898	0.0953962	0.0139714	2759	2415	0	0.0678867
1	0	4944	895	863	954.924	1161.01	1244.87	-0.151094	0.737291	0.614351	0.302313	0.525886	0.198272	481	0	97	0.999394	0.13858	0.230178	0.115614	0.115677	0.0167018	1349	nan	nan	nan
1	1	6198	1255	1238	1197.13	1234.5	1254.99	-0.0294577	0.106662	-0.00575727	-0.107302	-0.0121329	-0.104131	603	0	99	0.999798	0.0952074	0.164247	0.0975735	0.0976005	0.0142937	2329	2881	0	0.0494625
2	0	5227	860	850	1009.58	1143.5	1271.6	-0.218307	0.453164	0.572364	0.496526	0.528475	0.430794	507	0	99	0.999798	0.114811	0.192462	0.107745	0.107763	0.0162399	1416	nan	nan	nan
2	1	6420	1150	1149	1240.01	1238.68	1215.36	0.0323574	-0.00366892	0.142448	0.230711	0.14762	0.225198	624	0	100	1	0.0766475	0.131776	0.0946867	0.0946882	0.0143536	2371	2996	0	0.0268606
3	0	5066	830	828	978.488	1158.71	1221.35	-0.11015	0.629244	0.665383	0.483044	0.629072	0.440519	497	0	99	0.999798	0.117868	0.201145	0.112728	0.112732	0.0168037	1392	nan	nan	nan
3	1	6354	1203	1194	1227.26	1204.34	1275.78	-0.100167	-0.0638178	0.0165963	0.0851932	0.0199074	0.0813481	610	0	99	0.999798	0.0834252	0.146364	0.0928895	0.0929032	0.0151594	2413	2924	0	0.0231983
4	0	5002	841	838	966.126	1124.51	1266.05	-0.252055	0.56008	0.58382	0.416508	0.551872	0.379977	453	0	95	0.99899	0.131774	0.222311	0.110732	0.110738	0.0174117	1366	nan	nan	nan
4	1	6415	1159	1139	1239.04	1275.67	1278.43	-0.00383256	0.101007	0.217261	0.25381	0.189148	0.203447	605	0	99	0.999798	0.0891799	0.156664	0.0976336	0.0976636	0.014699	2457	2892	0	0.0452506
5	0	4905	785	775	947.391	1124.71	1214.22	-0.162553	0.639414	0.726652	0.571439	0.670018	0.49397	471	0	99	0.999798	0.132341	0.225076	0.113055	0.113075	0.0178759	1262	nan	nan	nan
5	1	6155	1174	1161	1188.83	1218.13	1216.94	0.00171236	0.0842166	0.0946415	0.0735658	0.0858622	0.061467	606	0	97	0.999394	0.080923	0.142648	0.0970587	0.0970792	0.0149681	2269	2925	0	0.0339956
6	0	4793	950	930	925.758	1001.67	1188.84	-0.347834	0.280118	0.152385	-0.0143876	0.120665	-0.0437709	427	0	99	0.999798	0.133556	0.223034	0.102525	0.102565	0.0165858	1386	nan	nan	nan
6	1	6089	1184	1175	1176.08	1129.7	1197.19	-0.0987543	-0.134753	-0.0758661	0.00288091	-0.0659689	0.00916344	560	0	99	0.999798	0.0890276	0.155034	0.0908316	0.0908461	0.014297	2404	2714	0	0.0314709
7	0	4697	845	836	907.216	1084.22	1192.99	-0.206268	0.666524	0.538554	0.246475	0.498552	0.214095	434	0	97	0.999394	0.132027	0.220566	0.113628	0.113647	0.0175639	1356	nan	nan	nan
7	1	6217	1276	1245	1200.8	1192.41	1249.1	-0.0812311	-0.0238633	-0.0862503	-0.115692	-0.107768	-0.143032	581	0	99	0.999798	0.0855856	0.147499	0.0938608	0.093909	0.0145873	2563	2691	0	0.0426348
8	0	4790	860	839	925.179	1069.52	1245.11	-0.326513	0.532981	0.490461	0.292494	0.43056	0.2192	453	0	96	0.999192	0.13364	0.224635	0.109862	0.109903	0.0175356	1267	nan	nan	nan
8	1	6206	1218	1192	1198.68	1203.23	1288.49	-0.122396	0.0129756	0.0184492	0.0175063	-0.00395055	-0.0163932	606	0	100	1	0.0881547	0.151466	0.0949919	0.0950318	0.015072	2387	2822	0	0.0493714
9	0	4913	759	755	948.936	1129.9	1154.53	-0.0446468	0.651501	0.777732	0.641814	0.728461	0.57221	479	0	98	0.999596	0.128868	0.219825	0.113451	0.113459	0.0166212	1313	nan	nan	nan
9	1	6193	1337	1328	1196.17	1192.76	1209.47	-0.0240411	-0.00974165	-0.222687	-0.346412	-0.19991	-0.293118	615	0	96	0.999192	0.0823643	0.146779	0.0941544	0.0941686	0.0146172	2350	2851	0	0.028648
0	0	5156	877	868	995.871	1133.76	1179.03	-0.0782153	0.473039	0.525391	0.403311	0.487009	0.352385	499	0	100	1	0.115422	0.196858	0.108251	0.108268	0.0157399	1357	nan	nan	nan
0	1	6284	1244	1238	1213.74	1219.74	1140.85	0.111843	0.016878	-0.0296359	-0.0628212	-0.0177982	-0.0403826	573	0	99	0.999798	0.0822855	0.143539	0.0950813	0.0950908	0.0141738	2275	3014	0	0.0284301
1	0	5002	844	838	966.126	1133.6	1249.61	-0.206591	0.592218	0.602339	0.416508	0.563439	0.371525	484	0	100	1	0.133173	0.222711	0.111634	0.111645	0.0171308	1361	nan	nan	nan
1	1	6154	1176	1165	1188.63	1229.26	1259.16	-0.0432926	0.116788	0.106476	0.0624901	0.0999453	0.056448	584	0	97	0.999394	0.0936129	0.161033	0.0979744	0.0979918	0.0150326	2277	2863	0	0.0363742
2	0	4955	804	795	957.048	1146.51	1210.04	-0.114212	0.676305	0.723035	0.531757	0.668972	0.46271	466	0	98	0.999596	0.131207	0.214531	0.114077	0.114095	0.0176597	1381	nan	nan	nan
2	1	6163	1143	1138	1190.37	1202.67	1240.72	-0.0550035	0.0353092	0.107003	0.138279	0.109135	0.135875	583	0	99	0.999798	0.087147	0.147818	0.0957266	0.0957345	0.0150579	2368	2843	0	0.036725
3	0	4752	966	956	917.839	1022.33	1169.33	-0.275543	0.388904	0.142243	-0.13055	0.131293	-0.115299	428	0	100	1	0.13555	0.222433	0.105543	0.105564	0.0164999	1362	nan	nan	nan
3	1	6085	1197	1189	1175.31	1169.26	1150.86	0.0269271	-0.0175855	-0.0330843	-0.0366207	-0.0245207	-0.0227585	574	0	98	0.999596	0.0913872	0.155957	0.0941198	0.0941327	0.013973	2431	2706	0	0.0411549
4	0	4610	825	821	890.412	1090.02	1227.29	-0.265217	0.76582	0.594674	0.244746	0.560447	0.22737	420	0	97	0.999394	0.148405	0.246421	0.116441	0.116449	0.0172828	1313	nan	nan	nan
4	1	5868	1138	1128	1133.39	1204.88	1224.76	-0.0301788	0.215508	0.133582	0.0149511	0.12615	0.016434	556	0	96	0.99899	0.0976649	0.169223	0.100743	0.100759	0.0154986	2318	2672	0	0.0356414
5	0	4949	846	837	955.889	1113.71	1191.91	-0.14075	0.564044	0.569865	0.390603	0.527668	0.340358	477	0	97	0.999394	0.117017	0.202869	0.110816	0.110834	0.0168176	1314	nan	nan	nan
5	1	6499	1333	1317	1255.27	1223.6	1244.52	-0.0286759	-0.0862023	-0.146557	-0.154593	-0.139845	-0.14114	626	0	100	1	0.0758695	0.135098	0.0920989	0.0921224	0.0141949	2557	2909	0	0.0335877
6	0	4917	946	919	949.709	1048.21	1319.83	-0.492045	0.354339	0.267832	0.101545	0.214754	0.038117	438	0	98	0.999596	0.138324	0.231035	0.10468	0.104732	0.0168181	1339	nan	nan	nan
6	1	6341	1248	1234	1224.75	1235.36	1262.5	-0.0381287	0.0295985	0.00218778	-0.0237366	-0.000238101	-0.024187	632	0	98	0.999596	0.083123	0.146349	0.0954538	0.0954754	0.0151589	2470	2876	0	0.0516716
7	0	4985	916	910	962.843	1065.01	1181.3	-0.207793	0.362499	0.316928	0.172362	0.300027	0.159897	492	0	99	0.999798	0.11577	0.192778	0.104993	0.105005	0.0157875	1396	nan	nan	nan
7	1	6091	1152	1142	1176.46	1153.46	1207.37	-0.0788597	-0.0668246	0.019178	0.0920709	0.0201521	0.0841319	572	0	96	0.999192	0.0817734	0.142013	0.0928064	0.0928223	0.0147037	2266	2872	0	0.0366735
8	0	4657	851	843	899.49	1034.09	1146.37	-0.214734	0.511218	0.418165	0.197181	0.389002	0.17417	443	0	96	0.999192	0.129725	0.219455	0.109209	0.109226	0.0176189	1275	nan	nan	nan
8	1	6045	1178	1157	1167.58	1192.69	1141.51	0.0754222	0.073483	0.0602003	0.0284774	0.0414202	0.00320272	585	0	100	1	0.0847121	0.149876	0.0967134	0.0967469	0.0146542	2375	2747	0	0.0488341
9	0	4374	831	815	844.829	1017.89	1145.52	-0.259877	0.699769	0.472631	0.110826	0.42189	0.0720108	402	0	98	0.999596	0.145438	0.238683	0.114466	0.114502	0.0171919	1249	nan	nan	nan
9	1	5777	1183	1176	1115.82	1155.69	1155.57	0.000186294	0.122089	-0.0358504	-0.16949	-0.0253508	-0.136435	573	0	99	0.999798	0.0884695	0.154579	0.0979923	0.098004	0.0153586	2387	2577	0	0.0489494
0	0	5111	923	916	987.179	1101.46	1328.01	-0.394838	0.395514	0.369872	0.226472	0.347276	0.204444	488	0	100	1	0.121135	0.200939	0.105958	0.105971	0.0161859	1410	nan	nan	nan
0	1	6269	1279	1269	1210.84	1245.94	1269.98	-0.0341703	0.0990298	-0.0375141	-0.150964	-0.0305915	-0.125778	616	0	96	0.999192	0.0866305	0.148349	0.0973432	0.0973589	0.0144863	2334	2888	0	0.0416325
1	0	4842	919	906	935.223	1084.55	1268.24	-0.337914	0.545475	0.375817	0.0981215	0.341231	0.0746932	464	0	99	0.999798	0.129932	0.216439	0.110104	0.11013	0.0165913	1344	nan	nan	nan
1	1	6195	1214	1204	1196.55	1225.96	1261.28	-0.0507941	0.0839678	0.0361398	-0.019565	0.0367945	-0.012203	621	0	100	1	0.0883113	0.153188	0.0969953	0.0970111	0.0140068	2434	2820	0	0.0468495
2	0	4832	867	865	933.291	1089.84	1091.21	-0.0025174	0.573055	0.474238	0.229776	0.453036	0.220782	459	0	97	0.999394	0.112399	0.197434	0.110987	0.110991	0.0168874	1347	nan	nan	nan
2	1	6543	1327	1321	1263.77	1230.54	1142.25	0.120232	-0.0898336	-0.140989	-0.142367	-0.120281	-0.108763	626	0	100	1	0.0726078	0.128381	0.0920163	0.0920254	0.014103	2667	2831	0	0.0385672
3	0	5036	867	853	972.693	1161.35	1236.48	-0.132889	0.662637	0.624095	0.386478	0.569	0.323229	485	0	99	0.999798	0.134062	0.224384	0.113591	0.113618	0.016373	1303	nan	nan	nan
3	1	6482	1297	1282	1251.99	1257.92	1264.02	-0.00839562	0.0161856	-0.0378912	-0.0753623	-0.0381138	-0.0704125	632	0	98	0.999596	0.0918068	0.157667	0.095042	0.0950646	0.014127	2455	2974	0	0.0354106
4	0	4703	868	851	908.375	1028.56	1221.54	-0.365474	0.452002	0.384762	0.198319	0.340248	0.148431	433	0	97	0.999394	0.145895	0.241548	0.107515	0.10755	0.0169333	1326	nan	nan	nan
4	1	6335	1257	1255	1223.59	1186.55	1202.87	-0.0229525	-0.103453	-0.11019	-0.0806834	-0.0864376	-0.0468465	575	0	98	0.999596	0.0931481	0.160063	0.0916771	0.0916802	0.0142134	2615	2743	0	0.0402935
5	0	5162	918	903	997.03	1126.22	1124.21	0.00347077	0.442683	0.44078	0.296231	0.398271	0.243243	500	0	99	0.999798	0.105987	0.183456	0.107317	0.107345	0.0159063	1410	nan	nan	nan
5	1	6227	1275	1264	1202.73	1177.57	1137.09	0.0579128	-0.0714786	-0.141531	-0.160112	-0.128639	-0.136121	611	0	97	0.999394	0.0777385	0.13586	0.0925149	0.0925321	0.0140263	2273	2990	0	0.0272668
6	0	5033	882	874	972.114	1158.96	1186.27	-0.0483328	0.656661	0.577093	0.316988	0.536942	0.279787	490	0	99	0.999798	0.119237	0.205444	0.113391	0.113407	0.017133	1341	nan	nan	nan
6	1	6494	1338	1329	1254.3	1253.41	1204.53	0.0670676	-0.00242578	-0.1187	-0.187207	-0.103735	-0.154224	628	0	97	0.999394	0.0777761	0.13474	0.0944574	0.094471	0.014838	2548	2918	0	0.0301286
7	0	4950	880	864	956.082	1144.14	1200.59	-0.101568	0.671992	0.576823	0.30247	0.5214	0.244062	462	0	98	0.999596	0.135785	0.22404	0.1138	0.113831	0.0170692	1281	nan	nan	nan
7	1	6405	1197	1192	1237.11	1264.04	1222.93	0.0571852	0.0743764	0.114699	0.114628	0.1167	0.115815	603	0	98	0.999596	0.0896315	0.153318	0.0968165	0.0968241	0.0145877	2416	2929	0	0.0354578
8	0	4632	810	800	894.661	1075.21	1129.6	-0.104589	0.689401	0.60547	0.332196	0.557867	0.284968	432	0	94	0.998788	0.134312	0.227332	0.114324	0.114345	0.018227	1323	nan	nan	nan
8	1	5968	1175	1167	1152.71	1162.52	1164.63	-0.00314232	0.0290967	-0.00764855	-0.0389675	-0.00115192	-0.0251561	566	0	98	0.999596	0.0874811	0.152145	0.0954399	0.095453	0.0148462	2375	2688	0	0.0357303
9	0	4513	784	782	871.677	1016.37	1163.55	-0.290482	0.567035	0.529174	0.322964	0.503199	0.301144	432	0	97	0.999192	0.134973	0.223798	0.110875	0.110879	0.0173888	1190	nan	nan	nan
9	1	6248	1255	1247	1206.79	1204.42	1096.39	0.154043	-0.006707	-0.0694942	-0.104734	-0.0575803	-0.0812869	640	0	98	0.999394	0.072995	0.129481	0.0943856	0.0943981	0.0140399	2572	2722	0	0.0475106
0	0	4650	748	736	898.138	1134.29	1229.57	-0.182503	0.898235	0.87287	0.566799	0.800644	0.482342	420	0	95	0.99899	0.154227	0.256559	0.120369	0.120394	0.0191533	1207	nan	nan	nan
0	1	6211	1139	1133	1199.64	1259.54	1234.58	0.0357961	0.170602	0.207748	0.174605	0.200936	0.165166	588	0	99	0.999798	0.0877617	0.152149	0.099571	0.0995804	0.0150334	2467	2743	0	0.0350203
1	0	4179	834	806	807.165	852.174	1267.95	-0.886052	0.190472	0.112565	0.00453094	0.0599716	-0.062953	374	0	97	0.999394	0.163715	0.270639	0.0999866	0.10005	0.0188894	1110	nan	nan	nan
1	1	6340	1309	1291	1224.56	1158.63	1284.24	-0.176507	-0.183962	-0.212908	-0.170549	-0.204839	-0.160285	601	0	98	0.999596	0.0825051	0.144953	0.0893234	0.0893505	0.0141785	2776	2531	0	0.0737695
2	0	4834	792	781	933.677	1074.77	1197.05	-0.225303	0.516262	0.619368	0.513495	0.568607	0.440426	461	0	94	0.998788	0.117525	0.20211	0.10954	0.109562	0.0175343	1299	nan	nan	nan
