rep	pop	S	n1	next	theta	pi	thetaH	Hprime	tajd	fulif	fulid	fulifs	fulids	rm	rmmg	nhaps	hdiv	wallb	wallq	rosasrf	rosasru	zns	unique	shared	fixed	Fst
6	1	6457	1336	1318	1247.16	1224.61	1230.69	-0.00838741	-0.0617817	-0.1475	-0.178563	-0.143631	-0.166502	591	0	100	1	0.0831784	0.143101	0.0927707	0.0927978	0.0141541	2465	2983	0	0.0297673
7	0	4549	670	667	878.63	1059.35	1111.94	-0.102955	0.702659	0.878906	0.756165	0.823132	0.673535	434	0	95	0.99899	0.136763	0.232359	0.114972	0.114978	0.0188428	1078	nan	nan	nan
7	1	6105	1175	1161	1179.17	1170.46	1106.03	0.0940153	-0.0252479	0.0157926	0.0484257	0.0111645	0.0371323	587	0	99	0.999798	0.0769987	0.137101	0.0939473	0.0939697	0.0148332	2358	2835	0	0.0375572
8	0	4615	661	651	891.378	1066.05	1061.33	0.00910394	0.669406	0.916473	0.846653	0.843346	0.730712	437	0	98	0.999596	0.120069	0.201517	0.114072	0.114093	0.0185948	1186	nan	nan	nan
8	1	6098	1265	1252	1177.82	1129.73	1099.86	0.0436415	-0.139489	-0.204447	-0.197954	-0.190208	-0.174061	591	0	100	1	0.0785632	0.138078	0.0905713	0.090592	0.0145015	2369	2786	0	0.0317843
9	0	4879	652	645	942.369	1161.3	1206	-0.0816102	0.793663	1.0785	0.990945	0.999671	0.866028	475	0	99	0.999798	0.127306	0.219307	0.117679	0.117693	0.0183249	1193	nan	nan	nan
9	1	6270	1353	1333	1211.04	1184.56	1228.13	-0.0618998	-0.0747026	-0.241414	-0.316548	-0.23372	-0.291725	568	0	99	0.999798	0.0870952	0.154545	0.0923239	0.0923546	0.0143778	2328	2949	0	0.0399398
0	0	4698	595	587	907.409	1082.22	1260.05	-0.337149	0.658113	1.07423	1.10868	0.992521	0.96432	407	0	98	0.999596	0.137322	0.233078	0.113918	0.113934	0.0196372	1200	nan	nan	nan
0	1	6157	1043	1029	1189.21	1197.12	1270.84	-0.106658	0.022733	0.278439	0.423431	0.252822	0.362315	560	0	98	0.999596	0.0937297	0.165015	0.095532	0.0955541	0.0150565	2349	2827	0	0.050715
1	0	4648	624	618	897.752	1092.38	1136.73	-0.0849824	0.74062	1.04008	0.978369	0.965454	0.857197	447	0	96	0.99899	0.126103	0.211489	0.116174	0.116187	0.0194224	1103	nan	nan	nan
1	1	5979	1115	1101	1154.83	1145.25	1149.98	-0.00704367	-0.0283424	0.0754666	0.146496	0.0655018	0.121423	577	0	100	1	0.0811308	0.138317	0.0939156	0.0939386	0.0142167	2212	2894	0	0.0310578
2	0	4482	642	634	865.689	1051.77	1149.88	-0.194962	0.734302	0.949799	0.840157	0.877888	0.730486	439	0	98	0.999596	0.128096	0.219322	0.115906	0.115923	0.0199643	1079	nan	nan	nan
2	1	6107	1199	1195	1179.55	1127.95	1140.25	-0.0179418	-0.149482	-0.11195	-0.0411541	-0.0914797	-0.017385	586	0	100	1	0.0702588	0.125594	0.0903957	0.0904021	0.0141319	2393	2768	0	0.0344673
3	0	4761	752	748	919.578	1067.46	1156.02	-0.165673	0.549386	0.683828	0.585872	0.641429	0.52338	432	0	98	0.999394	0.126261	0.218021	0.110532	0.11054	0.017276	1264	nan	nan	nan
3	1	5793	1207	1184	1118.91	1082.61	1240.11	-0.242208	-0.110828	-0.178442	-0.182811	-0.18339	-0.186864	549	0	99	0.999798	0.0961671	0.167271	0.0913717	0.09141	0.0149831	2100	2817	0	0.0267174
4	0	4777	688	677	922.668	1124.06	1180	-0.104295	0.745685	0.953775	0.836065	0.876733	0.719594	456	0	99	0.999798	0.126675	0.216035	0.116224	0.116246	0.0185603	1179	nan	nan	nan
4	1	6010	1060	1049	1160.82	1186.77	1204.44	-0.026183	0.076398	0.233746	0.302736	0.216217	0.264002	582	0	96	0.999192	0.0793809	0.141764	0.0969809	0.0969987	0.0154995	2192	2888	0	0.0344424
5	0	4873	735	717	941.21	1075.5	1183.25	-0.196945	0.487438	0.749804	0.748069	0.674978	0.623721	457	0	98	0.999596	0.120279	0.203981	0.108857	0.108893	0.0184506	1269	nan	nan	nan
5	1	5899	1085	1071	1139.38	1160.88	1130.39	0.0460431	0.0644763	0.155353	0.188601	0.139072	0.15746	593	0	99	0.999798	0.084605	0.147144	0.0965729	0.096596	0.0160098	2107	2851	0	0.0359714
6	0	4909	688	687	948.163	1151.79	1276.43	-0.226162	0.73369	0.964994	0.864998	0.906614	0.774222	494	0	99	0.999798	0.141809	0.235486	0.115917	0.115919	0.018403	1249	nan	nan	nan
6	1	6072	1073	1060	1172.79	1218.62	1283.48	-0.0951732	0.133501	0.266364	0.302269	0.24357	0.259215	601	0	97	0.999394	0.0925712	0.158926	0.0985911	0.0986122	0.0160244	2227	2921	0	0.0336531
7	0	4758	688	677	918.998	1149.36	1229.69	-0.150379	0.856342	1.01176	0.82685	0.930499	0.711483	467	0	98	0.999596	0.142317	0.242539	0.119346	0.119368	0.0185923	1155	nan	nan	nan
7	1	6211	1186	1173	1199.64	1288.4	1194.67	0.134442	0.252805	0.18946	0.0698033	0.174025	0.0584751	612	0	98	0.999596	0.0901771	0.156014	0.10182	0.101841	0.015195	2334	2853	0	0.0436958
8	0	4731	736	718	913.783	1089.4	1216.09	-0.238509	0.656573	0.800049	0.672746	0.721003	0.556905	451	0	97	0.999394	0.132135	0.226379	0.11359	0.113626	0.0183854	1157	nan	nan	nan
8	1	6276	1200	1195	1212.2	1227.8	1131.82	0.136246	0.0439752	0.0532895	0.0445909	0.0599875	0.0549087	614	0	98	0.999596	0.081753	0.144519	0.0959148	0.0959227	0.0144411	2380	2878	0	0.0384182
9	0	4810	693	686	929.042	1146.69	1180.71	-0.0629953	0.800331	0.976116	0.821476	0.905476	0.718886	459	0	98	0.999596	0.130588	0.219543	0.117763	0.117777	0.0178686	1208	nan	nan	nan
9	1	6008	951	942	1160.43	1274.45	1200.88	0.109082	0.335714	0.564214	0.591575	0.524227	0.518946	581	0	94	0.998788	0.090561	0.156458	0.104491	0.104506	0.0165305	2201	2890	0	0.027138
0	0	4870	629	621	940.631	1198.42	1337.3	-0.254009	0.936274	1.20841	1.06709	1.11781	0.929086	471	0	97	0.999394	0.147669	0.246407	0.121759	0.121774	0.0198978	1099	nan	nan	nan
0	1	6351	1162	1148	1226.68	1272.89	1292.34	-0.0272868	0.128713	0.200531	0.201622	0.182485	0.171111	628	0	98	0.999596	0.0902362	0.157613	0.0983957	0.0984167	0.0151118	2306	3004	0	0.0388136
1	0	4815	682	678	930.008	1121.03	1157.76	-0.0679436	0.701701	0.937729	0.8509	0.875536	0.753183	449	0	98	0.999394	0.135854	0.228245	0.115002	0.11501	0.0182055	1148	nan	nan	nan
1	1	6138	1149	1140	1185.54	1225.82	1172.49	0.0774089	0.116079	0.142566	0.120737	0.136096	0.111442	591	0	98	0.999596	0.0904351	0.155099	0.0979921	0.0980064	0.0149402	2237	2931	0	0.0352719
2	0	4877	767	739	941.983	1108.08	1282.14	-0.317911	0.602383	0.771293	0.676691	0.676164	0.533017	455	0	97	0.999192	0.134331	0.224728	0.112042	0.112097	0.0187509	1302	nan	nan	nan
2	1	6103	1121	1114	1178.78	1195.81	1284.21	-0.12903	0.0493706	0.136694	0.172725	0.133336	0.160988	576	0	97	0.999394	0.0911177	0.156644	0.0961456	0.0961566	0.014834	2301	2842	0	0.0378975
3	0	4699	666	645	907.602	1072.85	1133.29	-0.11455	0.622009	0.927909	0.908468	0.832042	0.751835	471	0	94	0.998788	0.115581	0.198766	0.112755	0.112797	0.0181139	1120	nan	nan	nan
3	1	6215	1210	1200	1200.41	1180.31	1120.81	0.0852917	-0.0572394	-0.032313	0.00108579	-0.0267802	0.00576235	618	0	99	0.999798	0.0741873	0.130652	0.0930259	0.0930416	0.0146149	2370	2882	0	0.0360305
4	0	4924	674	662	951.061	1129.31	1187.45	-0.105171	0.640314	0.967287	0.954492	0.887313	0.820306	438	0	98	0.999596	0.137315	0.227457	0.113311	0.113335	0.018094	1243	nan	nan	nan
4	1	6164	1150	1137	1190.56	1193.63	1232.03	-0.0555073	0.0087871	0.0936748	0.141407	0.0845998	0.120289	570	0	95	0.99899	0.0907026	0.161583	0.09497	0.0949906	0.0156807	2242	2967	0	0.0332852
5	0	4838	630	624	934.45	1093.72	1124.42	-0.0565208	0.582287	0.98951	1.04327	0.918624	0.914118	447	0	98	0.999596	0.125078	0.212071	0.111738	0.11175	0.0182364	1265	nan	nan	nan
5	1	5950	1206	1190	1149.23	1129.92	1181.53	-0.0772788	-0.057411	-0.102956	-0.111487	-0.101776	-0.107002	593	0	97	0.999394	0.088082	0.152269	0.0929393	0.0929649	0.014476	2161	2850	0	0.0358307
6	0	4850	774	772	936.768	1080.04	1165.56	-0.157062	0.522492	0.647307	0.552338	0.611742	0.500337	458	0	100	1	0.127861	0.217526	0.109756	0.10976	0.0173587	1233	nan	nan	nan
6	1	5820	1117	1103	1124.12	1150.99	1152.1	-0.00168653	0.0816816	0.0840797	0.0590433	0.0734024	0.0447513	558	0	97	0.999394	0.0890187	0.155155	0.096976	0.0969993	0.0154963	2037	2883	0	0.0249461
7	0	4926	791	781	951.447	1040.73	1146.4	-0.191079	0.320586	0.537392	0.562596	0.494561	0.486427	461	0	99	0.999798	0.114112	0.199147	0.10404	0.10406	0.0169994	1352	nan	nan	nan
7	1	5932	1090	1076	1145.75	1104.05	1135.95	-0.0479206	-0.12438	0.0482062	0.191324	0.039778	0.160004	549	0	98	0.999596	0.0792446	0.142785	0.0912341	0.0912567	0.0145938	2163	2835	0	0.0394368
8	0	4822	842	815	931.36	1062.15	1205.45	-0.264695	0.479749	0.522367	0.392318	0.448204	0.288585	458	0	100	1	0.121552	0.21236	0.108409	0.108462	0.0189375	1205	nan	nan	nan
8	1	6127	1204	1193	1183.42	1231.11	1137.92	0.135496	0.137697	0.0634212	-0.0254491	0.0604415	-0.0198551	592	0	96	0.99899	0.0801502	0.140036	0.0985101	0.0985279	0.0147318	2264	2938	0	0.0397874
9	0	4448	777	753	859.122	997.949	1185.69	-0.375915	0.552008	0.561134	0.387751	0.486124	0.287538	416	0	98	0.999596	0.135372	0.220549	0.110445	0.110496	0.0180609	1200	nan	nan	nan
9	1	5953	1185	1171	1149.81	1133.82	1168.16	-0.0513989	-0.0475253	-0.0636869	-0.0579168	-0.0624991	-0.0558313	551	0	98	0.999596	0.0836694	0.143961	0.0932535	0.0932762	0.0143712	2420	2615	0	0.0453131
0	0	4752	645	626	917.839	1162.3	1173.7	-0.0213671	0.909899	1.15016	0.998399	1.04212	0.836393	456	0	94	0.998788	0.13955	0.236322	0.120949	0.120987	0.0194131	1182	nan	nan	nan
0	1	6252	1132	1122	1207.56	1233.77	1231.49	0.0032461	0.0741475	0.182293	0.222708	0.171109	0.197911	608	0	99	0.999798	0.0927852	0.163308	0.0968698	0.0968851	0.0142987	2392	2857	0	0.0293121
1	0	5102	745	734	985.441	1166.59	1209.55	-0.0750089	0.628027	0.864242	0.801417	0.795223	0.691588	496	0	100	1	0.116056	0.19757	0.112877	0.112898	0.0172087	1353	nan	nan	nan
1	1	6054	1085	1079	1169.32	1226.01	1141.95	0.123702	0.165662	0.247606	0.242752	0.237283	0.22386	613	0	97	0.999394	0.0834297	0.147175	0.0994753	0.099485	0.0146717	2130	2949	0	0.0268609
2	0	4567	686	674	882.107	1084.87	1297.49	-0.414667	0.785238	0.916762	0.740658	0.839922	0.632369	455	0	98	0.999596	0.145204	0.241953	0.117279	0.117305	0.0187733	1080	nan	nan	nan
2	1	6198	1245	1238	1197.13	1246.57	1243.97	0.00373549	0.141117	0.014103	-0.107302	0.0214014	-0.0813836	601	0	99	0.999798	0.0848798	0.146822	0.0985624	0.0985735	0.014243	2412	2850	0	0.0395123
3	0	4546	586	570	878.051	1079.08	1184.86	-0.207232	0.782134	1.14114	1.1014	1.03765	0.932453	426	0	97	0.999394	0.137954	0.229872	0.117403	0.117437	0.019484	1113	nan	nan	nan
3	1	5911	1172	1160	1141.7	1145.52	1134.83	0.0161157	0.0114337	-0.0249803	-0.0503782	-0.0236225	-0.0447653	581	0	99	0.999798	0.0846024	0.14583	0.0949265	0.0949462	0.0142902	2234	2801	0	0.0371535
4	0	4318	620	608	834.013	1017.71	1002.07	0.0322618	0.752389	0.96675	0.850557	0.884263	0.725528	412	0	98	0.999596	0.122076	0.210051	0.116417	0.116444	0.0196873	1047	nan	nan	nan
4	1	5914	1157	1143	1142.28	1095.91	1080.17	0.0237124	-0.138691	-0.0811845	-0.0019887	-0.0792022	-0.00759148	559	0	100	1	0.0730594	0.13003	0.0907161	0.0907386	0.01477	2385	2684	0	0.0385109
5	0	4452	756	748	859.895	1003.31	1066.83	-0.127067	0.56975	0.58435	0.408477	0.541225	0.356191	417	0	98	0.999596	0.113008	0.195867	0.110992	0.11101	0.0175367	1164	nan	nan	nan
5	1	5722	1067	1050	1105.19	1079.1	1096.46	-0.0270198	-0.0806658	0.0518508	0.156922	0.0376394	0.12159	559	0	99	0.999798	0.07656	0.13684	0.0924405	0.0924697	0.0146729	2222	2686	0	0.0351539
6	0	4637	752	742	895.627	1064.84	1156.19	-0.17546	0.645434	0.709502	0.538546	0.653208	0.463833	445	0	98	0.999596	0.127049	0.215225	0.11321	0.113231	0.0184675	1160	nan	nan	nan
6	1	6101	1008	997	1178.4	1196.97	1210.72	-0.0200781	0.053868	0.334221	0.483804	0.30863	0.421265	603	0	95	0.99899	0.0790164	0.138174	0.0964552	0.0964727	0.0156041	2344	2816	0	0.0359209
7	0	4303	634	621	831.116	1019.21	1111.03	-0.190046	0.773087	0.942883	0.793474	0.860187	0.672647	397	0	98	0.999596	0.135286	0.223797	0.116963	0.116993	0.0188839	1170	nan	nan	nan
7	1	5717	1114	1092	1104.23	1105.8	1118.97	-0.0205121	0.0048735	0.0246139	0.0347936	0.00486743	0.00340458	535	0	95	0.99899	0.0881735	0.150254	0.0947754	0.0948132	0.0150901	2315	2585	0	0.0276641
8	0	4477	671	657	864.723	1015.89	1064.37	-0.0964382	0.597194	0.816846	0.754089	0.742473	0.636988	413	0	99	0.999798	0.124441	0.212419	0.111968	0.111998	0.0187395	1258	nan	nan	nan
8	1	5630	1135	1121	1087.42	1069.49	1076.75	-0.0114789	-0.0563337	-0.0932702	-0.0970188	-0.0909808	-0.0916158	533	0	99	0.999798	0.0881151	0.155417	0.0929794	0.0930037	0.0148204	2192	2643	0	0.0387414
9	0	4733	734	728	914.169	1094.33	1260.35	-0.31243	0.673272	0.788793	0.639442	0.734501	0.563785	447	0	99	0.999798	0.147506	0.245299	0.114064	0.114076	0.0191814	1196	nan	nan	nan
9	1	6036	1083	1072	1165.84	1193.81	1236.33	-0.0627531	0.0819774	0.205776	0.252972	0.190632	0.220995	573	0	95	0.998788	0.0904722	0.156726	0.0971115	0.0971289	0.0157163	2246	2835	0	0.0380223
0	0	4784	607	591	924.02	1125.93	1261.73	-0.252829	0.746502	1.13957	1.13169	1.03764	0.961112	444	0	96	0.999192	0.137989	0.238503	0.116415	0.116448	0.0196298	1108	nan	nan	nan
0	1	6250	1042	1033	1207.17	1252.59	1283.53	-0.044095	0.128559	0.358279	0.453506	0.334522	0.400124	599	0	98	0.999596	0.0956953	0.16928	0.0985488	0.0985629	0.015351	2272	2987	0	0.046285
1	0	4890	737	720	944.494	1121.02	1249.18	-0.23346	0.638505	0.835817	0.746421	0.756822	0.625353	478	0	98	0.999596	0.121293	0.206339	0.113127	0.113161	0.0174682	1300	nan	nan	nan
1	1	5961	1047	1035	1151.36	1199.61	1204.79	-0.00774847	0.143203	0.281565	0.317597	0.258782	0.274303	589	0	96	0.999192	0.0795302	0.143432	0.0988772	0.0988968	0.0158552	2137	2908	0	0.0283714
2	0	4766	661	647	920.543	1144.73	1147.55	-0.00527361	0.83199	1.06432	0.933071	0.972785	0.79472	460	0	97	0.999394	0.124449	0.208561	0.118715	0.118743	0.0183552	1138	nan	nan	nan
2	1	6046	1151	1143	1167.77	1192.93	1161.53	0.0462747	0.0736227	0.0842146	0.0666708	0.0836177	0.0666163	586	0	98	0.999596	0.0843672	0.147701	0.096763	0.0967758	0.0148769	2185	2937	0	0.0261553
3	0	4888	691	676	944.107	1082.79	1279.81	-0.359018	0.501852	0.848205	0.891796	0.771286	0.75708	455	0	96	0.99899	0.124412	0.210311	0.109354	0.109384	0.0182363	1219	nan	nan	nan
3	1	6062	1110	1089	1170.86	1200.34	1207.18	-0.0100552	0.086011	0.187274	0.219739	0.158286	0.169054	580	0	98	0.999596	0.0851345	0.148796	0.0971841	0.097218	0.0151945	2175	2939	0	0.0414348
4	0	4866	766	748	939.858	1132.82	1187.83	-0.100684	0.701409	0.806008	0.641044	0.727695	0.5309	481	0	99	0.999798	0.133196	0.227086	0.114838	0.114874	0.0177273	1261	nan	nan	nan
4	1	6214	1145	1124	1200.22	1255.28	1164.5	0.130157	0.156749	0.215431	0.199607	0.185316	0.152801	633	0	98	0.999596	0.0843393	0.149984	0.0991722	0.0992051	0.0148575	2336	2902	0	0.0378945
5	0	4761	757	753	919.578	1065.12	1144.52	-0.148542	0.54069	0.668114	0.568799	0.62695	0.508584	469	0	99	0.999798	0.114076	0.193237	0.110276	0.110285	0.0176549	1302	nan	nan	nan
5	1	5806	978	974	1121.42	1164.66	1147.99	0.0255766	0.131747	0.334809	0.413087	0.320024	0.375713	567	0	96	0.999192	0.0842377	0.146745	0.098626	0.0986328	0.0165326	2158	2778	0	0.0452898
6	0	4815	704	690	930.008	1072.46	1198.36	-0.232898	0.523301	0.809535	0.810382	0.737396	0.688809	465	0	100	1	0.119443	0.204777	0.109912	0.109941	0.0176782	1259	nan	nan	nan
6	1	6101	1108	1094	1178.4	1172.76	1260.57	-0.128221	-0.0163346	0.131638	0.225094	0.117593	0.19018	577	0	99	0.999798	0.0862295	0.150959	0.0943077	0.0943301	0.014561	2277	2877	0	0.0343126
7	0	4821	802	794	931.166	1124.3	1206.24	-0.151383	0.708592	0.698264	0.462566	0.647869	0.404973	476	0	97	0.999394	0.13527	0.227754	0.114951	0.114967	0.0185777	1259	nan	nan	nan
7	1	6081	1102	1089	1174.53	1235.06	1186.41	0.0712788	0.176093	0.244922	0.228874	0.224134	0.195668	582	0	98	0.999596	0.0830592	0.146851	0.0997493	0.0997702	0.0151934	2277	2860	0	0.0417082
8	0	4758	719	688	918.998	1084.04	1200.82	-0.218615	0.613537	0.848296	0.789266	0.739712	0.61969	444	0	98	0.999596	0.130124	0.217949	0.112417	0.112479	0.0188531	1175	nan	nan	nan
8	1	6137	1125	1110	1185.35	1148.51	1249.57	-0.14671	-0.106195	0.0639847	0.19979	0.0535783	0.166148	571	0	97	0.999192	0.0870274	0.150236	0.0917523	0.0917762	0.0154346	2301	2849	0	0.0294304
9	0	5053	653	650	975.977	1149.46	1202.68	-0.0938096	0.607291	1.0075	1.04902	0.941318	0.928175	506	0	97	0.999394	0.11342	0.194736	0.112456	0.112461	0.0184276	1250	nan	nan	nan
9	1	6150	1127	1121	1187.86	1242.06	1147.55	0.136907	0.155915	0.200726	0.176908	0.194319	0.167027	614	0	94	0.998586	0.0793625	0.13561	0.0991603	0.0991698	0.0157625	2164	3066	0	0.0317365
0	0	4491	674	658	867.428	1043.69	1176.43	-0.263254	0.694151	0.875105	0.757916	0.792425	0.634166	437	0	98	0.999596	0.12784	0.217992	0.114703	0.114739	0.0173818	1091	nan	nan	nan
0	1	6021	1239	1235	1162.94	1166.02	1152.8	0.0195597	0.00904896	-0.11681	-0.194727	-0.0951843	-0.150578	561	0	95	0.99899	0.0810631	0.14084	0.0947846	0.0947911	0.0145321	2347	2760	0	0.0367706
1	0	4679	758	731	903.739	1046.53	1211.59	-0.314205	0.539763	0.687225	0.600132	0.598353	0.466289	427	0	96	0.999192	0.133818	0.224193	0.110222	0.110278	0.0179986	1182	nan	nan	nan
1	1	6087	1177	1167	1175.69	1156.45	1202.34	-0.0671631	-0.0559237	-0.0176741	0.0232351	-0.0136456	0.0244757	581	0	96	0.999192	0.085442	0.146378	0.0930711	0.093087	0.0147669	2294	2798	0	0.0364064
2	0	4883	580	575	943.142	1167.68	1288.52	-0.22042	0.813355	1.23706	1.22579	1.14925	1.07533	440	0	99	0.999798	0.145023	0.239402	0.118382	0.118392	0.01959	1152	nan	nan	nan
2	1	6255	1272	1254	1208.14	1214.79	1295.37	-0.114763	0.0188168	-0.0639161	-0.119311	-0.0672799	-0.116437	586	0	99	0.999798	0.089063	0.154756	0.0950819	0.09511	0.0143911	2289	2996	0	0.0326743
3	0	4784	686	680	924.02	1081.7	1195.46	-0.211804	0.582956	0.855737	0.829246	0.79563	0.728457	463	0	97	0.999394	0.127953	0.212584	0.111625	0.111637	0.0178478	1183	nan	nan	nan
3	1	6079	1156	1141	1174.15	1188.63	1145.78	0.0627922	0.0421343	0.0798848	0.0887247	0.0687563	0.0695911	593	0	98	0.999596	0.0794669	0.137029	0.0958726	0.095897	0.0146915	2246	2873	0	0.0367492
4	0	4868	764	722	940.244	1095.39	1218.71	-0.225641	0.563718	0.781747	0.728909	0.658539	0.5376	453	0	96	0.999192	0.144031	0.230074	0.110958	0.111039	0.0183536	1183	nan	nan	nan
4	1	5851	1044	1028	1130.11	1138.49	1237.84	-0.151272	0.0253254	0.192531	0.283933	0.169625	0.234968	554	0	98	0.999596	0.104615	0.17638	0.0955203	0.0955462	0.0158025	2009	2915	0	0.0293667
5	0	4816	691	690	930.201	1140.65	1189.63	-0.0905874	0.77291	0.953665	0.810866	0.896386	0.727269	467	0	100	1	0.13271	0.226744	0.116993	0.116995	0.0180182	1181	nan	nan	nan
5	1	6259	1170	1167	1208.91	1191.7	1236.58	-0.0638822	-0.0486483	0.0402439	0.108975	0.0504832	0.115166	599	0	100	1	0.0806967	0.142195	0.0933378	0.0933425	0.0140853	2319	2922	0	0.0311638
6	0	4523	577	574	873.608	1049.13	1153.4	-0.205329	0.686338	1.07043	1.07664	0.998923	0.951233	435	0	99	0.999798	0.131579	0.227062	0.114706	0.114713	0.0186857	1143	nan	nan	nan
6	1	6015	1125	1113	1161.79	1147.96	1148.69	-0.00107357	-0.0406577	0.0592647	0.13197	0.0538006	0.113722	564	0	97	0.999394	0.0798138	0.140316	0.0935665	0.0935857	0.0148402	2358	2792	0	0.0414154
7	0	4955	667	662	957.048	1177.29	1217.01	-0.0714063	0.786198	1.05993	0.968192	0.986554	0.852294	456	0	99	0.999798	0.130602	0.219576	0.117456	0.117466	0.0170619	1253	nan	nan	nan
7	1	6335	1302	1297	1223.59	1239.05	1255.65	-0.0233412	0.0431801	-0.0932744	-0.188578	-0.0745534	-0.147003	596	0	98	0.999596	0.0876224	0.152486	0.0957513	0.095759	0.0145332	2357	2942	0	0.0258678
8	0	4913	750	728	948.936	1129.64	1131.92	-0.00413218	0.650562	0.833202	0.731168	0.745108	0.598021	483	0	100	1	0.124389	0.211276	0.113449	0.113492	0.0173865	1177	nan	nan	nan
8	1	6007	1060	1048	1160.24	1213.69	1110.64	0.152827	0.157395	0.28124	0.304026	0.258703	0.26276	619	0	98	0.999596	0.0872461	0.15149	0.0992696	0.099289	0.0153404	2093	2970	0	0.0255279
9	0	4843	715	700	935.416	1139.92	1161.23	-0.039195	0.746888	0.925777	0.790301	0.843582	0.66873	481	0	94	0.998788	0.114002	0.197605	0.116223	0.116252	0.0190678	1184	nan	nan	nan
9	1	6060	1116	1105	1170.48	1219.3	1150.21	0.101574	0.142537	0.192329	0.175812	0.178674	0.154243	592	0	98	0.999596	0.0800462	0.143564	0.09877	0.0987877	0.0146718	2183	2938	0	0.0301165
0	0	4673	666	651	902.581	1125.5	1218.21	-0.176713	0.843744	1.03479	0.87516	0.943184	0.740712	430	0	98	0.999596	0.153467	0.25444	0.119008	0.119039	0.0185449	1115	nan	nan	nan
0	1	6141	1072	1045	1186.12	1235.68	1245.07	-0.0136251	0.142758	0.316613	0.373945	0.268643	0.289511	598	0	98	0.999596	0.0916938	0.158606	0.0988708	0.098914	0.0144655	2317	2876	0	0.0314299
1	0	4762	695	685	919.771	1096.92	1087.14	0.0182759	0.657962	0.881553	0.801485	0.811827	0.692486	463	0	98	0.999596	0.114472	0.194246	0.113721	0.113741	0.0169933	1176	nan	nan	nan
1	1	5911	1093	1085	1141.7	1178.13	1075.39	0.154849	0.109031	0.160643	0.156064	0.153719	0.143645	608	0	98	0.999596	0.079357	0.138894	0.0978179	0.0978311	0.0152547	2127	2896	0	0.0326144
2	0	4473	737	715	863.951	1046.51	1201.51	-0.30863	0.721843	0.755195	0.541211	0.669746	0.427259	437	0	99	0.999798	0.148703	0.246144	0.115341	0.11539	0.0182177	1096	nan	nan	nan
2	1	6034	1086	1080	1165.45	1228.83	1154.99	0.109027	0.185806	0.251502	0.230441	0.240938	0.213147	605	0	98	0.999596	0.0880159	0.155618	0.100034	0.100044	0.0143546	2344	2794	0	0.0401068
3	0	4621	691	682	892.537	1071.33	1182.83	-0.21491	0.684333	0.858579	0.740589	0.792301	0.641878	421	0	97	0.999394	0.139827	0.230686	0.114432	0.114451	0.01833	1198	nan	nan	nan
3	1	6049	1143	1132	1168.35	1162.15	1157.63	0.00665101	-0.0181473	0.0508175	0.0977862	0.047816	0.0865928	560	0	99	0.999798	0.088459	0.150769	0.0941811	0.0941992	0.0151077	2355	2708	0	0.034049
4	0	4482	563	551	865.689	1084.15	1096.98	-0.0255	0.862063	1.21211	1.14113	1.11115	0.978765	425	0	97	0.999192	0.132113	0.219322	0.119696	0.119722	0.0195049	1041	nan	nan	nan
4	1	5936	1247	1229	1146.53	1163.99	1111.87	0.0782335	0.0520541	-0.111661	-0.226061	-0.112401	-0.211113	569	0	96	0.99899	0.0834035	0.1469	0.0959622	0.0959915	0.0151963	2236	2764	0	0.0294081
5	0	4832	742	712	933.291	1102.59	1256.68	-0.284041	0.619726	0.823837	0.744568	0.720146	0.585262	446	0	96	0.999192	0.146761	0.244412	0.112573	0.112631	0.0184229	1162	nan	nan	nan
5	1	6233	1145	1133	1203.89	1246.9	1215.28	0.0452039	0.12208	0.186346	0.185085	0.172038	0.160722	613	0	97	0.999394	0.0840822	0.148885	0.0981987	0.0982176	0.0150369	2305	2947	0	0.0369295
6	0	5073	710	698	979.84	1170.7	1229.42	-0.103116	0.665469	0.949757	0.903422	0.872008	0.777034	483	0	97	0.999394	0.120662	0.204416	0.113992	0.114015	0.0180461	1282	nan	nan	nan
6	1	6101	1088	1082	1178.4	1224.1	1242.89	-0.0274442	0.132518	0.237492	0.257099	0.227887	0.236397	577	0	99	0.999798	0.0914754	0.158171	0.0985457	0.0985554	0.0149671	2122	3031	0	0.0330222
7	0	4840	609	601	934.836	1158.7	1186.68	-0.0514933	0.818085	1.17435	1.12139	1.0858	0.976009	445	0	95	0.99899	0.139285	0.230579	0.11845	0.118465	0.0190919	1240	nan	nan	nan
7	1	6252	1217	1206	1207.56	1234.4	1202.57	0.0453533	0.075939	0.0463187	0.00406356	0.0447399	0.00622145	616	0	98	0.999596	0.0847864	0.149552	0.096787	0.0968042	0.0149734	2364	2888	0	0.0382218
8	0	5246	754	748	1013.25	1195.42	1215.74	-0.0345051	0.614216	0.86938	0.822326	0.809338	0.723954	516	0	100	1	0.117445	0.198818	0.112504	0.112515	0.0171617	1291	nan	nan	nan
8	1	6232	1146	1132	1203.7	1245.52	1246.42	-0.00128516	0.11872	0.185748	0.187221	0.168462	0.158043	600	0	95	0.998788	0.0901942	0.156932	0.0981028	0.0981243	0.0162309	2084	3112	0	0.0250711
9	0	4914	693	687	949.129	1120.49	1168.74	-0.0874671	0.616802	0.899094	0.867317	0.835938	0.761897	470	0	98	0.999596	0.124771	0.214286	0.112606	0.112617	0.0182936	1269	nan	nan	nan
