rep	pop	S	n1	next	theta	pi	thetaH	Hprime	tajd	fulif	fulid	fulifs	fulids	rm	rmmg	nhaps	hdiv	wallb	wallq	rosasrf	rosasru	zns	unique	shared	fixed	Fst
9	0	4389	595	593	847.726	1079.45	1094.34	-0.0302187	0.933772	1.12931	0.943178	1.05629	0.838513	386	0	99	0.999798	0.140839	0.235361	0.121622	0.121626	0.0211285	1094	nan	nan	nan
9	1	5722	1098	1081	1105.19	1122.01	1126.01	-0.00621556	0.0520033	0.0730787	0.0687837	0.0578453	0.0452209	541	0	99	0.999798	0.0950883	0.163929	0.0961381	0.0961669	0.0146502	2201	2706	0	0.0310046
0	0	4557	527	510	880.175	1095.33	1226.31	-0.256011	0.83504	1.30888	1.32034	1.19003	1.11923	428	0	98	0.999596	0.144205	0.239631	0.119031	0.119067	0.0201072	1204	nan	nan	nan
0	1	5534	884	877	1068.88	1097.65	1279.58	-0.292853	0.0919672	0.406487	0.564013	0.380254	0.498385	531	0	95	0.99899	0.0994036	0.170943	0.0975893	0.0976015	0.0169257	2004	2736	0	0.0387925
1	0	4851	658	630	936.961	1087.64	1229.53	-0.26052	0.549416	0.961491	1.02879	0.85029	0.837718	441	0	98	0.999394	0.135876	0.229643	0.110763	0.110818	0.0209005	1226	nan	nan	nan
1	1	5786	1077	1050	1117.55	1132.35	1234.9	-0.1579	0.0452326	0.14511	0.18995	0.108088	0.126306	539	0	98	0.999596	0.0935177	0.166609	0.0960064	0.0960512	0.0157454	1997	2911	0	0.0329475
2	0	4756	610	599	918.612	1094.83	1104.8	-0.0186765	0.655351	1.06248	1.0925	0.976002	0.941683	454	0	98	0.999596	0.12429	0.208158	0.113825	0.113847	0.0186466	1252	nan	nan	nan
2	1	5810	1033	1010	1122.19	1129.18	1150.64	-0.0329096	0.0212761	0.209141	0.314159	0.173396	0.243903	556	0	95	0.99899	0.0881391	0.154045	0.0954074	0.0954463	0.0153607	2115	2826	0	0.0291759
3	0	4806	622	602	928.269	1098.9	1277.4	-0.330826	0.627967	1.05372	1.1037	0.950498	0.925336	436	0	99	0.999798	0.125286	0.214107	0.113037	0.113078	0.0192148	1071	nan	nan	nan
3	1	6269	1182	1170	1210.84	1195.15	1326.3	-0.186385	-0.0442864	0.0409113	0.106028	0.0376815	0.0923816	587	0	99	0.999798	0.084716	0.150582	0.0934506	0.093469	0.0152344	2294	2984	0	0.0336177
4	0	4541	587	572	877.085	1115.79	1212.84	-0.190344	0.929723	1.22027	1.092	1.11315	0.927348	446	0	98	0.999596	0.144053	0.236952	0.121577	0.121608	0.0207324	1068	nan	nan	nan
4	1	5966	1203	1191	1152.32	1194.85	1192.18	0.00399528	0.126115	0.00658493	-0.105488	0.00615644	-0.0922508	594	0	98	0.999596	0.0906957	0.157392	0.0981341	0.0981536	0.0147184	2236	2821	0	0.0352617
5	0	4638	554	551	895.82	1094.08	1162.04	-0.130519	0.756052	1.19325	1.20852	1.11226	1.06573	451	0	98	0.999596	0.135001	0.223803	0.116757	0.116764	0.0189268	1150	nan	nan	nan
5	1	5840	1105	1068	1127.98	1142.79	1219.92	-0.117667	0.0448346	0.130566	0.16711	0.0790971	0.0829836	596	0	98	0.999596	0.0899127	0.157192	0.0959619	0.0960242	0.0152035	2127	2778	0	0.0319244
6	0	4585	662	647	885.583	1051.05	1166.06	-0.2234	0.638306	0.898026	0.845807	0.815898	0.714422	424	0	98	0.999596	0.140271	0.238168	0.113187	0.113218	0.0203212	1129	nan	nan	nan
6	1	5871	1017	1007	1133.97	1168.38	1122.61	0.0694544	0.103679	0.280266	0.35187	0.260279	0.30837	596	0	98	0.999596	0.0819421	0.14495	0.0977834	0.0978001	0.0147307	2170	2841	0	0.0363145
7	0	4637	587	580	895.627	1165.96	1203.82	-0.0727145	1.03113	1.28775	1.10644	1.19245	0.965113	443	0	96	0.999192	0.147972	0.248005	0.124464	0.124479	0.02053	1133	nan	nan	nan
7	1	5867	991	984	1133.2	1216.89	1233	-0.0244605	0.252357	0.404737	0.413749	0.380171	0.369177	584	0	98	0.999596	0.10058	0.169081	0.10203	0.102041	0.0163101	2138	2846	0	0.0423787
8	0	4633	525	523	894.855	1060.7	1123.48	-0.120685	0.63314	1.18271	1.30467	1.10394	1.15209	452	0	98	0.999596	0.11766	0.197065	0.113343	0.113347	0.0192514	1186	nan	nan	nan
8	1	5899	1069	1047	1139.38	1153.02	1116.28	0.0554838	0.0408928	0.183243	0.254797	0.151861	0.195696	551	0	98	0.999596	0.0771448	0.135277	0.0959288	0.0959651	0.0152556	2229	2771	0	0.0346762
9	0	4698	496	495	907.409	1139.34	1158.82	-0.0369458	0.873165	1.3977	1.42702	1.30473	1.2612	448	0	97	0.999394	0.139025	0.230311	0.120206	0.120208	0.020826	1068	nan	nan	nan
9	1	5917	998	982	1142.86	1230.95	1180.91	0.0753516	0.263383	0.428995	0.44232	0.388358	0.372629	575	0	99	0.999798	0.0980392	0.16816	0.102341	0.102367	0.0148097	2087	2939	0	0.0287397
0	0	4508	553	545	870.711	1079.71	1233.24	-0.303345	0.819961	1.20865	1.17432	1.1162	1.02024	433	0	97	0.999394	0.146883	0.244232	0.118536	0.118553	0.0213383	1174	nan	nan	nan
0	1	5821	984	983	1124.31	1198.62	1175.87	0.0348126	0.225801	0.377664	0.394969	0.364728	0.367305	563	0	96	0.999192	0.0919244	0.15822	0.101274	0.101276	0.0157956	2261	2717	0	0.0345686
1	0	4643	609	595	896.786	1124.87	1234.4	-0.210108	0.868868	1.16299	1.05656	1.06289	0.90067	438	0	97	0.999394	0.156398	0.259746	0.119833	0.119862	0.0202232	1060	nan	nan	nan
1	1	5982	1051	1042	1155.41	1246.8	1221.4	0.0378375	0.270272	0.349091	0.308478	0.326241	0.273571	583	0	98	0.999596	0.0988129	0.17118	0.102468	0.102483	0.015235	2152	2935	0	0.0384001
2	0	4948	623	609	955.696	1129.65	1253.22	-0.222461	0.621826	1.07246	1.13928	0.980142	0.974906	457	0	100	1	0.132403	0.225344	0.112904	0.112931	0.018387	1166	nan	nan	nan
2	1	5936	957	950	1146.53	1215.98	1211.07	0.00736571	0.20698	0.45687	0.53868	0.427937	0.477614	599	0	97	0.999394	0.0877843	0.154481	0.100822	0.100834	0.0153797	1994	3025	0	0.0292185
3	0	4912	604	594	948.743	1157	1243.55	-0.156947	0.749909	1.16818	1.17423	1.07617	1.01638	455	0	100	1	0.14661	0.244707	0.116548	0.116568	0.0192643	1211	nan	nan	nan
3	1	5936	1062	1056	1146.53	1210.72	1190.69	0.0300547	0.191307	0.265761	0.248133	0.253911	0.228248	585	0	98	0.999596	0.0923336	0.161894	0.1002	0.10021	0.0151949	2049	2985	0	0.0343661
4	0	4585	560	545	885.583	1141.69	1234.45	-0.180196	0.987934	1.32617	1.20741	1.21102	1.02781	416	0	99	0.999798	0.157723	0.261941	0.123292	0.123323	0.0221892	1066	nan	nan	nan
4	1	5986	1125	1113	1156.18	1216.39	1253.21	-0.0548013	0.177917	0.176106	0.117382	0.16219	0.100947	579	0	96	0.999192	0.0964077	0.165887	0.0997352	0.0997548	0.0156868	2215	2824	0	0.0442727
5	0	4992	650	628	964.195	1160.65	1415.92	-0.455483	0.696089	1.08754	1.09507	0.979614	0.914358	464	0	97	0.999394	0.145662	0.242588	0.114956	0.114998	0.0193577	1125	nan	nan	nan
5	1	6100	1060	1049	1178.2	1253.23	1339.19	-0.125538	0.217596	0.341397	0.344655	0.316094	0.300699	589	0	97	0.999394	0.101656	0.176393	0.100997	0.101015	0.0160656	2054	3070	0	0.0361807
6	0	4450	581	566	859.509	1072.8	1122.05	-0.0985673	0.847715	1.16046	1.07195	1.05715	0.909042	429	0	99	0.999798	0.130816	0.222921	0.119241	0.119274	0.0197087	1052	nan	nan	nan
6	1	5831	1037	1028	1126.25	1147.32	1153.2	-0.00898283	0.0639428	0.208643	0.274125	0.195783	0.243261	552	0	96	0.999192	0.0857633	0.148002	0.0966132	0.0966285	0.0161104	2182	2741	0	0.0363207
7	0	4979	712	692	961.684	1096.14	1273.24	-0.316827	0.477648	0.8273	0.880711	0.743074	0.734099	457	0	99	0.999798	0.12274	0.210082	0.108655	0.108694	0.0193819	1220	nan	nan	nan
7	1	6001	1063	1041	1159.08	1153.5	1261.69	-0.160602	-0.0164385	0.191159	0.320167	0.159417	0.253224	573	0	100	1	0.087	0.151308	0.0943501	0.0943855	0.0151788	2070	3029	0	0.0346734
8	0	4525	657	646	873.995	1099.57	1109.97	-0.020472	0.881678	1.0214	0.818938	0.938395	0.702988	422	0	99	0.999798	0.132847	0.22011	0.120057	0.12008	0.0198263	1147	nan	nan	nan
8	1	5662	942	936	1093.6	1139.3	1169.49	-0.0475117	0.142752	0.366062	0.452824	0.345317	0.404925	541	0	98	0.999596	0.096626	0.16443	0.0989543	0.0989645	0.0152768	2090	2705	0	0.0360736
9	0	4754	630	614	918.225	1129.43	1220.43	-0.170504	0.785775	1.10493	1.04034	1.00584	0.881651	423	0	100	1	0.157164	0.259781	0.11747	0.117502	0.0202603	1129	nan	nan	nan
9	1	6037	1048	1034	1166.03	1183.13	1201.52	-0.0271315	0.0500973	0.251883	0.355872	0.228157	0.303149	543	0	98	0.999596	0.0980782	0.167302	0.0962643	0.096287	0.0152898	2185	2899	0	0.0384786
0	0	4648	594	579	897.752	1087.58	1222.6	-0.258743	0.722343	1.11505	1.11476	1.0161	0.948124	413	0	97	0.999394	0.149128	0.243976	0.115729	0.11576	0.020239	1115	nan	nan	nan
0	1	5818	990	987	1123.73	1152.59	1232.86	-0.122907	0.0877448	0.290195	0.382366	0.280436	0.351538	550	0	97	0.999394	0.0969572	0.163802	0.0973627	0.0973677	0.0158118	2064	2908	0	0.0380486
1	0	4563	556	545	881.334	1135.68	1107.51	0.0549852	0.985872	1.31912	1.19807	1.2126	1.03184	451	0	99	0.999798	0.131302	0.22288	0.123234	0.123257	0.0206716	1081	nan	nan	nan
1	1	5753	1039	1030	1111.18	1143.07	1145.72	-0.00411118	0.0980461	0.200379	0.229569	0.18818	0.204363	577	0	97	0.999394	0.0853616	0.149835	0.0975507	0.0975659	0.0151228	2051	2835	0	0.0409824
2	0	4388	608	600	847.533	1004.77	1033.31	-0.0579098	0.633768	0.939909	0.916752	0.867916	0.796349	402	0	98	0.999596	0.1354	0.227438	0.113113	0.113131	0.0197558	1078	nan	nan	nan
2	1	5633	1033	1000	1088	1100.12	1057.11	0.0680243	0.0380624	0.181212	0.254144	0.13005	0.165135	558	0	98	0.999596	0.0864702	0.148766	0.09583	0.0958868	0.0161776	2098	2707	0	0.0399071
3	0	4568	629	613	882.3	1097.8	1216.4	-0.231252	0.834383	1.08148	0.958238	0.983294	0.808609	450	0	99	0.999798	0.145172	0.242119	0.118795	0.118828	0.0202089	1059	nan	nan	nan
3	1	5823	966	962	1124.7	1210.96	1199.12	0.0181195	0.262058	0.435922	0.454588	0.413605	0.411699	552	0	98	0.999394	0.0893164	0.153873	0.102328	0.102335	0.0150284	2130	2876	0	0.0398248
4	0	4752	636	625	917.839	1135.62	1200.36	-0.121357	0.810583	1.09508	1.00182	1.00676	0.863076	466	0	99	0.999798	0.138076	0.229588	0.118159	0.118181	0.0192769	1234	nan	nan	nan
4	1	5883	995	986	1136.29	1234.25	1170.48	0.0965777	0.294571	0.430255	0.415643	0.400679	0.36607	588	0	98	0.999596	0.0890853	0.155023	0.103221	0.103236	0.0155467	2173	2797	0	0.0321953
5	0	4311	594	589	832.661	1039.99	1101.26	-0.126567	0.850577	1.06589	0.918453	0.991003	0.807182	391	0	99	0.999798	0.134571	0.227093	0.119249	0.119261	0.0205765	1116	nan	nan	nan
5	1	5733	1120	1096	1107.32	1101.27	1055.09	0.071754	-0.0186588	0.00937265	0.0321155	-0.0124228	-0.00368233	550	0	98	0.999596	0.0795534	0.140241	0.0941047	0.0941456	0.0144742	2269	2596	0	0.0497558
6	0	4837	643	630	934.257	1148.4	1259.68	-0.204933	0.783046	1.09227	1.02267	1.00054	0.875871	474	0	99	0.999798	0.140612	0.234236	0.117386	0.117412	0.0194073	1124	nan	nan	nan
6	1	6128	987	974	1183.61	1268.22	1190.04	0.113655	0.244253	0.489575	0.556602	0.449347	0.479848	595	0	100	1	0.0966215	0.167591	0.101874	0.101895	0.015615	2181	3011	0	0.0394743
7	0	4850	691	670	936.768	1142.58	1224.25	-0.15	0.750566	0.993067	0.894264	0.893867	0.741456	475	0	98	0.999596	0.137554	0.231753	0.116378	0.116419	0.0200289	1096	nan	nan	nan
7	1	5976	953	944	1154.25	1205.84	1249.91	-0.065698	0.152721	0.446762	0.572458	0.415302	0.502272	574	0	98	0.999596	0.0885356	0.153782	0.099306	0.0993207	0.0164723	2030	3026	0	0.0459762
8	0	4608	591	571	890.026	1048.36	1245.84	-0.381712	0.607728	1.05567	1.12536	0.950525	0.941641	428	0	97	0.999394	0.141524	0.233941	0.112486	0.112527	0.0205507	1118	nan	nan	nan
8	1	5736	938	929	1107.9	1171.06	1198.94	-0.0432974	0.194797	0.430254	0.507395	0.39978	0.445025	552	0	98	0.999596	0.0960767	0.1644	0.100455	0.10047	0.0160083	2047	2805	0	0.0465264
9	0	4915	627	609	949.322	1131.5	1281.03	-0.270995	0.655592	1.08348	1.12581	0.982649	0.951507	430	0	100	1	0.141229	0.234588	0.113842	0.113877	0.0188682	1154	nan	nan	nan
9	1	6143	1097	1084	1186.51	1204.18	1269.51	-0.0947432	0.0509038	0.199496	0.271538	0.181946	0.232935	572	0	99	0.999798	0.089873	0.15481	0.096238	0.0962584	0.015056	2175	2989	0	0.0308003
0	0	4396	592	587	849.079	1039.96	1183.71	-0.291232	0.767977	1.0499	0.968862	0.97608	0.85117	405	0	97	0.999394	0.149261	0.242948	0.116945	0.116956	0.0206289	1045	nan	nan	nan
0	1	6086	1105	1101	1175.5	1182.3	1146.75	0.0520509	0.0197823	0.13622	0.199185	0.137329	0.190818	569	0	99	0.999798	0.0823336	0.14558	0.0953283	0.0953346	0.0151757	2401	2733	0	0.0428026
1	0	4754	629	616	918.225	1120.74	1238.65	-0.220922	0.753454	1.08202	1.0335	0.990528	0.884615	435	0	100	1	0.151694	0.24695	0.11656	0.116586	0.02089	1076	nan	nan	nan
1	1	5981	985	982	1155.22	1238.62	1190.51	0.0716517	0.246675	0.43748	0.471231	0.416686	0.428725	572	0	99	0.999798	0.0974916	0.168868	0.101909	0.101914	0.0159609	2068	2938	0	0.0306249
2	0	4710	662	639	909.727	1131.58	1269.27	-0.260371	0.833115	1.0658	0.934397	0.955944	0.768468	434	0	98	0.999596	0.148864	0.240552	0.11873	0.118777	0.0200024	1120	nan	nan	nan
2	1	5920	983	972	1143.44	1219.91	1251.26	-0.0471853	0.228514	0.426978	0.471173	0.394242	0.409554	575	0	93	0.998586	0.0961311	0.163682	0.101384	0.101402	0.0165303	2139	2839	0	0.0430442
3	0	4587	581	565	885.97	1064.01	1225.67	-0.3139	0.686487	1.10858	1.13738	1.00753	0.964066	431	0	99	0.999798	0.138029	0.234576	0.114722	0.114755	0.0199461	1078	nan	nan	nan
3	1	6018	1080	1067	1162.36	1203	1201.79	0.00178421	0.119441	0.230423	0.257845	0.210307	0.220456	574	0	98	0.999596	0.0889147	0.150881	0.0981678	0.0981886	0.0156112	2237	2829	0	0.0539477
4	0	4855	528	525	937.733	1154.92	1171.2	-0.0298635	0.791253	1.32235	1.38215	1.23128	1.21656	443	0	96	0.999192	0.132056	0.226365	0.117858	0.117864	0.0207301	1140	nan	nan	nan
4	1	5839	967	950	1127.79	1201.45	1209.6	-0.0124343	0.22316	0.439075	0.495394	0.395461	0.415696	577	0	97	0.999394	0.0959233	0.166981	0.101237	0.101265	0.0162828	1959	2972	0	0.0261606
5	0	4318	569	561	834.013	1036.92	1198.03	-0.332317	0.831053	1.12297	1.02743	1.03685	0.891876	398	0	99	0.999798	0.157054	0.248958	0.118757	0.118775	0.0213686	1029	nan	nan	nan
5	1	5552	1073	1059	1072.36	1112.16	1185.8	-0.118164	0.126807	0.09761	0.0391363	0.0849848	0.0258683	533	0	99	0.999798	0.0985408	0.166066	0.0982493	0.0982729	0.0166132	2050	2677	0	0.0411282
6	0	4526	514	508	874.188	1088.55	1143.11	-0.107376	0.83766	1.30706	1.31503	1.21089	1.1485	440	0	100	1	0.141215	0.238179	0.119126	0.119139	0.0202357	1038	nan	nan	nan
6	1	5889	1012	1004	1137.45	1181.45	1131.86	0.0750128	0.132177	0.307232	0.368692	0.288427	0.327805	572	0	99	0.999798	0.0818614	0.143658	0.0986013	0.0986147	0.0148994	2162	2842	0	0.0295003
7	0	4673	582	580	902.581	1116.38	1159.29	-0.0817935	0.809224	1.16974	1.12214	1.09299	0.993949	431	0	98	0.999596	0.13613	0.231757	0.118211	0.118215	0.0199991	1084	nan	nan	nan
7	1	5857	1106	1089	1131.27	1187.51	1210.79	-0.0353995	0.169884	0.171496	0.117413	0.149506	0.0883193	555	0	96	0.999192	0.0928962	0.161004	0.0995088	0.0995367	0.0172198	2085	2884	0	0.0388133
8	0	4773	584	580	921.895	1150.75	1126.92	0.0444682	0.848078	1.21868	1.16452	1.1343	1.02488	449	0	100	1	0.122381	0.211607	0.11933	0.119338	0.0199273	1077	nan	nan	nan
8	1	6068	1019	1010	1172.02	1236.96	1133.97	0.151217	0.189327	0.381388	0.434474	0.355669	0.383035	607	0	96	0.99899	0.0863689	0.151945	0.100258	0.100272	0.0158758	2177	2971	0	0.0387432
9	0	4817	599	572	930.394	1139.65	1257.32	-0.217599	0.768347	1.201	1.20961	1.07301	0.996779	436	0	96	0.999192	0.142857	0.241644	0.11706	0.117114	0.0197182	1097	nan	nan	nan
9	1	6029	974	965	1164.49	1226.14	1289.27	-0.0932813	0.180906	0.441658	0.538394	0.410888	0.472941	603	0	99	0.999798	0.0872595	0.155084	0.100081	0.100095	0.0156793	2107	2987	0	0.0386905
0	0	4783	627	621	923.827	1098.23	1163.93	-0.12235	0.644938	1.01686	1.0293	0.943951	0.901825	441	0	96	0.999192	0.12568	0.214928	0.113506	0.113518	0.0200645	1210	nan	nan	nan
0	1	5808	949	939	1121.8	1153.23	1148.14	0.00780245	0.0957194	0.376075	0.51207	0.348059	0.446918	536	0	95	0.99899	0.0874806	0.153753	0.0976577	0.0976744	0.0169958	2078	2846	0	0.0402304
1	0	4677	525	520	903.353	1156	1206.71	-0.0965787	0.955422	1.38579	1.33241	1.28622	1.16715	446	0	97	0.999394	0.148845	0.249947	0.122465	0.122476	0.019427	1145	nan	nan	nan
1	1	5833	1011	1001	1126.63	1257.85	1168.25	0.136831	0.397939	0.448958	0.350418	0.416682	0.306957	593	0	96	0.999192	0.0912209	0.159095	0.106098	0.106115	0.0164021	2104	2862	0	0.0402655
2	0	4928	560	551	951.833	1169.15	1261.03	-0.166085	0.779993	1.27846	1.3225	1.17958	1.14782	454	0	97	0.999394	0.138624	0.231331	0.117493	0.11751	0.0202728	1254	nan	nan	nan
2	1	5818	986	976	1123.73	1189.82	1262.87	-0.111859	0.200926	0.374706	0.413127	0.347392	0.361229	559	0	96	0.999192	0.100223	0.173771	0.10057	0.100587	0.0167325	1992	2944	0	0.0367214
3	0	4612	634	621	890.798	1062.98	1119.69	-0.109524	0.660296	0.976574	0.950893	0.8924	0.811869	426	0	100	1	0.138582	0.237641	0.113871	0.113899	0.0188667	1134	nan	nan	nan
3	1	5767	1000	981	1113.88	1145.79	1140.65	0.00793465	0.0978695	0.291337	0.374873	0.255517	0.305874	548	0	98	0.999596	0.0887964	0.154673	0.0976173	0.0976496	0.0156578	2099	2828	0	0.0318364
4	0	4456	526	515	860.667	1065.57	1141.04	-0.150835	0.81328	1.259	1.26075	1.15592	1.08538	410	0	96	0.999192	0.137823	0.234066	0.118394	0.118418	0.0206073	1108	nan	nan	nan
4	1	6027	1150	1135	1164.1	1167.31	1160.44	0.0101577	0.00942746	0.0546703	0.0785707	0.0452246	0.0604939	576	0	95	0.998788	0.0897776	0.160113	0.0949479	0.094972	0.0153862	2335	2753	0	0.0404449
5	0	4770	582	578	921.316	1090.41	1188.22	-0.182635	0.627005	1.09479	1.17009	1.01932	1.0297	429	0	99	0.999798	0.123296	0.208176	0.113085	0.113093	0.0194605	1083	nan	nan	nan
5	1	6143	1160	1147	1186.51	1182.9	1185.04	-0.00309681	-0.0103846	0.0595945	0.104655	0.0531298	0.0883448	589	0	97	0.999394	0.0792901	0.140811	0.0944033	0.0944238	0.0146734	2214	2950	0	0.0338381
6	0	4733	554	548	914.169	1125.89	1281.67	-0.293167	0.791184	1.24431	1.25769	1.15352	1.09958	454	0	98	0.999596	0.1306	0.222692	0.117776	0.117788	0.0194231	1092	nan	nan	nan
6	1	6106	1044	1035	1179.36	1206.38	1247.62	-0.0601661	0.0782834	0.2862	0.384715	0.267739	0.340051	591	0	98	0.999596	0.0864865	0.15149	0.0970853	0.0970997	0.0153786	2214	2921	0	0.0391921
7	0	4345	487	482	839.228	1053.53	1226.13	-0.353787	0.872289	1.34022	1.33604	1.24318	1.16923	376	0	98	0.999596	0.163214	0.269275	0.120119	0.12013	0.0219032	981	nan	nan	nan
7	1	5920	1072	1060	1143.44	1211.67	1202.47	0.0138543	0.203908	0.261232	0.229315	0.240302	0.197616	584	0	98	0.999596	0.0897111	0.157939	0.10054	0.100559	0.0160766	2266	2745	0	0.0383813
8	0	4495	563	549	868.2	1152.75	1279.13	-0.25042	1.1196	1.36865	1.15416	1.25222	0.983891	414	0	100	1	0.160214	0.266963	0.126984	0.127013	0.020862	978	nan	nan	nan
8	1	6214	1065	1040	1200.22	1241.92	1356.26	-0.163933	0.118711	0.331348	0.419584	0.285544	0.334316	596	0	97	0.999394	0.0976984	0.168008	0.0982258	0.098265	0.0149329	2362	2851	0	0.0386629
9	0	4585	627	612	885.583	1064.62	1229.34	-0.319973	0.690642	1.00597	0.969886	0.915325	0.821956	404	0	94	0.998586	0.143979	0.238168	0.114745	0.114776	0.0210337	1070	nan	nan	nan
9	1	5856	959	948	1131.07	1188.75	1198.68	-0.015112	0.174229	0.419173	0.50864	0.386594	0.441735	574	0	96	0.999192	0.0893254	0.159153	0.0998688	0.0998873	0.0157652	2168	2842	0	0.0367754
0	0	4661	642	631	900.263	1105.92	1164.95	-0.112817	0.780385	1.03835	0.939071	0.954073	0.808076	439	0	98	0.999596	0.128112	0.216477	0.117268	0.117291	0.0201263	1069	nan	nan	nan
0	1	5976	927	916	1154.25	1204.82	1181.5	0.0347644	0.149696	0.492792	0.648694	0.454428	0.563607	587	0	96	0.999192	0.0841841	0.147256	0.0992609	0.099279	0.0157175	2146	2867	0	0.0370631
1	0	5018	622	615	969.217	1177.64	1174.07	0.00633729	0.734688	1.14284	1.14782	1.05881	1.0025	479	0	94	0.998788	0.130157	0.219609	0.116107	0.116121	0.0190337	1312	nan	nan	nan
1	1	5741	844	831	1108.86	1198.71	1196.61	0.00325518	0.276833	0.653014	0.787401	0.5983	0.677839	567	0	100	1	0.100348	0.175405	0.102936	0.102958	0.0162809	1926	2932	0	0.0315624
2	0	4786	598	588	924.406	1120.03	1228.8	-0.202423	0.722957	1.13292	1.14272	1.04315	0.988354	461	0	99	0.999798	0.136468	0.226076	0.115767	0.115787	0.0184559	1178	nan	nan	nan
2	1	5768	970	963	1114.08	1145.96	1228.24	-0.127075	0.0977868	0.323408	0.426124	0.304458	0.379615	562	0	97	0.999394	0.0951968	0.164702	0.0976663	0.0976781	0.0159	2007	2891	0	0.0320489
3	0	4731	707	700	913.783	1146.57	1154.06	-0.0140992	0.870285	0.961962	0.734597	0.892626	0.643264	466	0	99	0.999798	0.12981	0.219193	0.119691	0.119705	0.0191987	1136	nan	nan	nan
3	1	5825	989	981	1125.09	1226.11	1157.53	0.104887	0.306794	0.429029	0.402443	0.401084	0.356841	600	0	95	0.99899	0.0903159	0.157253	0.103558	0.103572	0.0161398	2039	2911	0	0.027055
4	0	4501	687	678	869.359	1047.7	1176.2	-0.25428	0.700773	0.836963	0.690995	0.772056	0.598184	405	0	98	0.999596	0.139111	0.230171	0.114871	0.11489	0.020812	1123	nan	nan	nan
4	1	5833	1041	1027	1126.63	1153.02	1143.26	0.0148976	0.0800231	0.220276	0.277898	0.198531	0.234454	563	0	98	0.999596	0.0843621	0.14658	0.0970654	0.097089	0.0155432	2218	2746	0	0.0547114
5	0	4860	654	629	938.699	1146.45	1208.38	-0.113498	0.756094	1.08513	1.03605	0.970837	0.852858	462	0	99	0.999798	0.125129	0.212963	0.116611	0.11666	0.0197939	1181	nan	nan	nan
5	1	5799	906	889	1120.07	1232.83	1177.29	0.0853264	0.343997	0.604522	0.648262	0.547873	0.547869	570	0	98	0.999596	0.0924457	0.160717	0.104743	0.104771	0.016036	1957	2948	0	0.0404245
6	0	4817	670	667	930.394	1168.57	1202.02	-0.0618519	0.874547	1.06119	0.888978	0.991808	0.789111	446	0	99	0.999798	0.129776	0.217563	0.119918	0.119924	0.020162	1246	nan	nan	nan
6	1	6007	1141	1124	1160.24	1206.38	1228.97	-0.0335095	0.135878	0.139833	0.0981636	0.120921	0.0726595	574	0	99	0.999798	0.0870796	0.150824	0.0985293	0.0985565	0.0152564	2213	2903	0	0.0430122
7	0	4639	593	587	896.013	1147.4	1155.12	-0.0148254	0.958456	1.23105	1.08279	1.14201	0.947662	451	0	98	0.999394	0.138422	0.231084	0.122397	0.12241	0.0199817	1070	nan	nan	nan
7	1	6105	922	906	1179.17	1246.98	1167.24	0.116356	0.196494	0.569514	0.728097	0.517832	0.621395	602	0	96	0.999192	0.0892857	0.155283	0.100627	0.100653	0.0165106	2252	2883	0	0.0351268
8	0	4545	640	633	877.858	1118.91	1077.83	0.0805009	0.938053	1.08944	0.875655	1.00953	0.764687	428	0	100	1	0.139965	0.233663	0.121692	0.121707	0.0203134	1074	nan	nan	nan
8	1	5770	1075	1067	1114.46	1177.24	1059.02	0.182526	0.192467	0.194798	0.133828	0.185225	0.123915	576	0	97	0.999394	0.0863235	0.150953	0.100163	0.100177	0.0153275	2094	2848	0	0.0379938
9	0	4743	584	570	916.101	1161.77	1264.23	-0.192424	0.916117	1.27152	1.18627	1.16342	1.01395	460	0	98	0.999596	0.132855	0.223276	0.121248	0.121277	0.0189172	1116	nan	nan	nan
9	1	6173	1107	1094	1192.3	1230.15	1231.32	-0.00169512	0.108464	0.224902	0.259136	0.205683	0.222335	581	0	97	0.999394	0.0855476	0.149522	0.0978559	0.0978764	0.0151977	2326	2907	0	0.031533
0	0	4629	682	666	894.082	1084.54	1147.34	-0.120834	0.727716	0.921401	0.800925	0.836112	0.672912	437	0	96	0.999192	0.130726	0.225535	0.115685	0.115719	0.0194603	1136	nan	nan	nan
0	1	5934	1092	1074	1146.14	1165.74	1163.68	0.00308752	0.0584164	0.157626	0.197803	0.134945	0.156126	588	0	100	1	0.0819147	0.146107	0.0963957	0.0964254	0.0149402	2215	2814	0	0.0399593
1	0	4647	622	596	897.559	1118.52	1262.59	-0.276137	0.841	1.14587	1.05486	1.02287	0.862853	433	0	98	0.999596	0.145502	0.238864	0.119026	0.119078	0.0215291	1057	nan	nan	nan
1	1	5967	1029	1028	1152.51	1206.72	1230.25	-0.0351383	0.160695	0.305389	0.339526	0.298038	0.31932	582	0	100	1	0.09353	0.159544	0.0994	0.0994016	0.0150544	2159	2878	0	0.0452104
2	0	4758	594	589	918.998	1147.66	1216.78	-0.129402	0.850021	1.19661	1.12753	1.11205	0.989821	452	0	97	0.999394	0.140214	0.23203	0.11936	0.119371	0.0195159	1047	nan	nan	nan
2	1	6225	1010	992	1202.35	1264.64	1292.1	-0.0392973	0.177045	0.446618	0.549879	0.40232	0.463158	610	0	99	0.999798	0.0853149	0.149719	0.0999663	0.0999942	0.0158047	2237	2977	0	0.0383165
