rep	pop	S	n1	next	theta	pi	thetaH	Hprime	tajd	fulif	fulid	fulifs	fulids	rm	rmmg	nhaps	hdiv	wallb	wallq	rosasrf	rosasru	zns	unique	shared	fixed	Fst
2	0	4741	717	714	915.715	1120.36	1196.53	-0.143104	0.763464	0.873503	0.691672	0.818732	0.617992	469	0	98	0.999596	0.134599	0.225058	0.11665	0.116656	0.0177929	1218	nan	nan	nan
2	1	6213	1239	1226	1200.03	1195.34	1195.57	-0.000337191	-0.0133582	-0.0503258	-0.0680248	-0.0476158	-0.0609308	583	0	99	0.999798	0.0822601	0.144214	0.0942172	0.0942376	0.0147191	2378	2840	0	0.0408723
3	0	5078	837	828	980.805	1187.17	1307.3	-0.210731	0.718814	0.720937	0.489329	0.667679	0.426553	453	0	97	0.999394	0.143786	0.23592	0.115253	0.11527	0.0172853	1337	nan	nan	nan
3	1	6164	1085	1072	1190.56	1249.47	1373.68	-0.179518	0.169067	0.293589	0.313003	0.269062	0.268963	593	0	100	1	0.104008	0.175535	0.0996014	0.0996221	0.0150389	2222	2970	0	0.0288557
4	0	4932	913	897	952.606	1076.16	1244.47	-0.303965	0.443107	0.370241	0.183316	0.330324	0.14064	445	0	98	0.999596	0.128169	0.215126	0.107259	0.107291	0.0171674	1364	nan	nan	nan
4	1	5975	1185	1163	1154.06	1147.85	1284.5	-0.203747	-0.0183946	-0.0258599	-0.0243474	-0.0400591	-0.045499	559	0	96	0.999192	0.0944091	0.162845	0.0940908	0.0941263	0.0160792	2204	2878	0	0.0371498
5	0	4654	788	768	898.911	1100.24	1152.37	-0.0997712	0.765114	0.727489	0.457243	0.650329	0.363211	463	0	97	0.999394	0.128519	0.218522	0.116522	0.116564	0.019018	1129	nan	nan	nan
5	1	6131	1123	1115	1184.19	1205.63	1192.53	0.0190394	0.0618689	0.150736	0.183639	0.144821	0.168218	598	0	98	0.999596	0.0845024	0.146958	0.096503	0.0965157	0.0152381	2321	2828	0	0.0340591
6	0	5164	889	873	997.416	1147.96	1242.34	-0.1628	0.515669	0.542748	0.391809	0.490513	0.323353	501	0	100	1	0.121054	0.205267	0.109435	0.109465	0.0161056	1339	nan	nan	nan
6	1	6276	1163	1146	1212.2	1234.03	1225.49	0.0121204	0.0615343	0.143026	0.171647	0.12459	0.138032	610	0	99	0.999798	0.0862151	0.150574	0.0964698	0.0964965	0.0145111	2236	3042	0	0.0370736
7	0	5047	706	702	974.818	1176.37	1177.95	-0.00278891	0.70638	0.95802	0.87899	0.894542	0.778031	507	0	97	0.999394	0.113753	0.195165	0.115152	0.11516	0.0189318	1204	nan	nan	nan
7	1	6324	1281	1268	1221.47	1238.38	1156.59	0.115237	0.0473229	-0.047755	-0.119745	-0.0445861	-0.105222	649	0	99	0.999798	0.0729084	0.130297	0.0958968	0.095917	0.0139761	2237	3115	0	0.0297362
8	0	4813	801	795	929.621	1067.25	1141.94	-0.13821	0.505793	0.576501	0.454735	0.53881	0.404003	462	0	97	0.999394	0.121155	0.207355	0.109217	0.109229	0.0175718	1295	nan	nan	nan
8	1	6209	1138	1120	1199.26	1217.23	1135.55	0.117198	0.0512228	0.159688	0.20772	0.138056	0.166604	582	0	99	0.999798	0.0818299	0.144468	0.096199	0.0962274	0.0149803	2426	2826	0	0.0387902
9	0	5203	723	719	1004.95	1188.69	1303.43	-0.196448	0.624654	0.920185	0.893781	0.859569	0.791161	495	0	96	0.999192	0.121876	0.207765	0.112848	0.112856	0.0173372	1276	nan	nan	nan
9	1	6442	1187	1176	1244.26	1247.83	1312.09	-0.0888793	0.00979681	0.113703	0.172449	0.106758	0.15284	641	0	98	0.999596	0.0836827	0.144831	0.0950197	0.0950363	0.0146948	2256	3101	0	0.0328695
0	0	4972	773	766	960.332	1068.96	1192.78	-0.221824	0.386441	0.62105	0.635523	0.577574	0.558386	464	0	98	0.999596	0.123718	0.206356	0.105949	0.105963	0.0177079	1315	nan	nan	nan
0	1	5931	1011	1001	1145.56	1143	1141.18	0.00272919	-0.00763938	0.244116	0.396574	0.226644	0.347344	568	0	96	0.999192	0.082968	0.147193	0.094664	0.0946806	0.0154681	2126	2911	0	0.0321065
1	0	4819	763	750	930.78	1095.08	1204.72	-0.202643	0.603044	0.729804	0.609897	0.666555	0.518023	445	0	97	0.999394	0.122042	0.202324	0.112045	0.112071	0.0180144	1214	nan	nan	nan
1	1	6172	1168	1138	1192.11	1171.8	1220.42	-0.0701726	-0.058201	0.0558485	0.142661	0.0237318	0.0825805	625	0	99	0.999798	0.077135	0.13545	0.0930529	0.0930984	0.0141889	2355	2886	0	0.042455
2	0	4847	735	730	936.188	1162.37	1131.8	0.0561762	0.825359	0.90913	0.691614	0.848047	0.612311	482	0	97	0.999394	0.127941	0.214566	0.118395	0.118405	0.0177905	1200	nan	nan	nan
2	1	6228	1245	1228	1202.93	1240.2	1154.63	0.122405	0.105875	0.0199732	-0.0655171	0.0116179	-0.0677424	609	0	97	0.999394	0.0839891	0.147078	0.0975799	0.0976065	0.015108	2338	2892	0	0.0290531
3	0	4866	754	733	939.858	1123.58	1260.06	-0.249825	0.667812	0.818066	0.691163	0.73282	0.565646	459	0	98	0.999596	0.141829	0.234484	0.113911	0.113953	0.0176804	1239	nan	nan	nan
3	1	5976	1100	1071	1154.25	1195.53	1274.15	-0.117199	0.122191	0.212475	0.226673	0.168623	0.155489	578	0	97	0.999394	0.103096	0.176707	0.0981993	0.0982462	0.0151006	2131	2920	0	0.0376054
4	0	4975	732	714	960.911	1173.75	1297.46	-0.221503	0.756712	0.941894	0.806988	0.853552	0.675832	486	0	97	0.999394	0.135103	0.226332	0.116504	0.116538	0.0175385	1266	nan	nan	nan
4	1	6156	1069	1061	1189.02	1262.43	1233.45	0.0419389	0.21096	0.333651	0.338401	0.313661	0.302381	610	0	98	0.999596	0.09342	0.161306	0.100811	0.100823	0.0156092	2262	2981	0	0.0330735
5	0	4823	825	815	931.553	1073.31	1184.53	-0.205391	0.519876	0.545846	0.392888	0.502989	0.338757	427	0	96	0.999192	0.13314	0.225586	0.10957	0.10959	0.017048	1289	nan	nan	nan
5	1	5980	1049	1044	1155.02	1198.22	1139.19	0.0879325	0.127779	0.262956	0.302088	0.25263	0.277457	557	0	99	0.999798	0.0911524	0.158863	0.0984439	0.0984519	0.0159024	2206	2811	0	0.0334366
6	0	4915	691	684	949.322	1142.92	1281.3	-0.250791	0.6967	0.951644	0.877704	0.882729	0.768035	470	0	95	0.99899	0.14591	0.243744	0.114868	0.114882	0.0184594	1189	nan	nan	nan
6	1	6174	1002	993	1192.5	1250.51	1319.41	-0.0994153	0.166236	0.425307	0.525808	0.396118	0.462522	597	0	96	0.999192	0.0963875	0.166181	0.0996583	0.0996726	0.0158354	2233	2991	0	0.0377925
7	0	4834	759	754	933.677	1119.26	1102.19	0.031459	0.679057	0.770097	0.604303	0.719539	0.536609	466	0	98	0.999596	0.107801	0.186595	0.114207	0.114217	0.0170612	1210	nan	nan	nan
7	1	6135	1070	1058	1184.96	1175.52	1165.62	0.0143748	-0.0272429	0.19532	0.336755	0.179193	0.2917	595	0	98	0.999596	0.0738507	0.131866	0.094068	0.0940872	0.0147768	2267	2936	0	0.0276212
8	0	4605	733	719	889.446	1026.99	1032.44	-0.0105499	0.528274	0.681554	0.60164	0.618643	0.50607	438	0	97	0.999394	0.110122	0.191965	0.109928	0.109957	0.0177858	1192	nan	nan	nan
8	1	6117	1189	1177	1181.49	1133.97	1092.24	0.0607735	-0.137432	-0.0717376	0.011934	-0.0667211	0.0101882	587	0	98	0.999394	0.0722695	0.128821	0.0907608	0.0907796	0.0151029	2411	2756	0	0.0348589
9	0	4352	625	611	840.58	1057.52	1151.15	-0.191619	0.881597	1.04539	0.857262	0.953085	0.725166	412	0	97	0.999394	0.148472	0.244715	0.120068	0.1201	0.0197973	1036	nan	nan	nan
9	1	5999	1099	1093	1158.69	1189.76	1115.78	0.109857	0.0915945	0.164454	0.178185	0.160433	0.16779	593	0	97	0.999192	0.0848616	0.147191	0.0973429	0.0973525	0.0161829	2368	2670	0	0.0474495
0	0	4926	804	791	951.447	1141.4	1203.15	-0.111666	0.682047	0.724984	0.529589	0.663093	0.449242	459	0	99	0.999798	0.128122	0.219245	0.114229	0.114255	0.0180988	1204	nan	nan	nan
0	1	6529	1194	1180	1261.06	1258.44	1186.37	0.0983444	-0.00711107	0.122518	0.202076	0.110673	0.172348	615	0	94	0.998788	0.0795037	0.142288	0.0945533	0.0945743	0.0144393	2484	2955	0	0.0385833
1	0	5264	817	799	1016.73	1172.78	1334.7	-0.274005	0.524363	0.723814	0.672698	0.653853	0.562221	498	0	98	0.999596	0.125594	0.209916	0.109853	0.109886	0.0168046	1275	nan	nan	nan
1	1	6404	1054	1048	1236.92	1286.45	1289.61	-0.00440742	0.136817	0.3797	0.480106	0.358949	0.430257	630	0	97	0.999394	0.0876152	0.154747	0.0988037	0.0988129	0.015579	2223	3138	0	0.0375109
2	0	4783	729	722	923.827	1060.68	1078.72	-0.0335894	0.506072	0.721641	0.686005	0.670093	0.601372	454	0	99	0.999798	0.117524	0.201547	0.109362	0.109376	0.0167766	1334	nan	nan	nan
2	1	5825	1057	1051	1125.09	1121.65	1098.59	0.0352651	-0.0104362	0.123664	0.206929	0.122145	0.192277	577	0	94	0.998788	0.0825893	0.143348	0.094473	0.0944831	0.015097	2194	2783	0	0.0329549
3	0	4912	745	735	948.743	1070.61	1323.09	-0.457849	0.43882	0.696359	0.707506	0.641149	0.611925	455	0	97	0.999394	0.133374	0.223534	0.107467	0.107487	0.0169841	1272	nan	nan	nan
3	1	6225	1209	1178	1202.35	1226.39	1301.57	-0.107589	0.0683352	0.0792706	0.0636449	0.0448023	0.0124369	606	0	98	0.999596	0.0849936	0.148273	0.0965768	0.096625	0.0144574	2324	2916	0	0.0345192
4	0	4847	817	804	936.188	1110.13	1191.51	-0.149556	0.634729	0.643688	0.443397	0.587772	0.37395	437	0	97	0.999394	0.133719	0.220549	0.11284	0.112866	0.0177182	1244	nan	nan	nan
4	1	6254	1163	1141	1207.95	1219.86	1212.2	0.0109249	0.0337109	0.12859	0.174203	0.103606	0.12884	588	0	97	0.999192	0.0868383	0.152382	0.0956811	0.0957151	0.0153293	2384	2852	0	0.0319541
5	0	4796	671	663	926.338	1080.4	1262.11	-0.337477	0.568157	0.886963	0.892664	0.820357	0.777582	449	0	98	0.999596	0.137018	0.227898	0.111242	0.111258	0.0186717	1201	nan	nan	nan
5	1	5975	1138	1130	1154.06	1209.06	1201.36	0.0114762	0.162843	0.134917	0.0655173	0.130514	0.0653955	598	0	99	0.999798	0.0848678	0.147615	0.0992849	0.099298	0.014762	2177	2856	0	0.0439387
6	0	4851	746	736	936.961	1161.33	1244.61	-0.152901	0.818099	0.893608	0.673527	0.824111	0.582126	467	0	97	0.999394	0.138763	0.234179	0.118168	0.118188	0.0184165	1189	nan	nan	nan
6	1	6180	1157	1142	1193.65	1264.62	1283.53	-0.0272596	0.203132	0.202316	0.136013	0.182438	0.11113	592	0	98	0.999596	0.0938663	0.16246	0.100454	0.100478	0.0150778	2262	2906	0	0.0343687
7	0	5017	807	798	969.023	1101.08	1210.76	-0.19473	0.465579	0.615738	0.554301	0.569503	0.482557	472	0	99	0.999798	0.120215	0.206697	0.108135	0.108153	0.0173051	1263	nan	nan	nan
7	1	6188	1045	1039	1195.2	1194.48	1223.66	-0.0420166	-0.00206096	0.256209	0.410765	0.244487	0.369728	598	0	97	0.999394	0.0800065	0.143019	0.0948408	0.0948501	0.0154911	2220	2993	0	0.0298768
8	0	4811	756	752	929.235	1104.66	1118.08	-0.024847	0.644955	0.747077	0.598927	0.700114	0.534811	463	0	99	0.999798	0.110811	0.190605	0.113239	0.113247	0.0177242	1252	nan	nan	nan
8	1	6171	1255	1234	1191.92	1177.57	1165.91	0.0168389	-0.0411287	-0.0932463	-0.110974	-0.0994575	-0.116621	590	0	98	0.999596	0.0789303	0.136931	0.0933879	0.0934209	0.0144131	2341	2891	0	0.0330463
9	0	4753	737	724	918.032	1079.05	1108.36	-0.0549344	0.599191	0.761288	0.663657	0.695105	0.564094	464	0	100	1	0.12521	0.210814	0.111968	0.111995	0.0169569	1304	nan	nan	nan
9	1	5902	1036	1015	1139.96	1157.18	1180.78	-0.0356147	0.0516228	0.24563	0.344481	0.21082	0.275818	584	0	98	0.999596	0.0850703	0.148424	0.0962871	0.0963221	0.015242	2209	2822	0	0.0301297
0	0	4907	798	775	947.777	1107.97	1212.82	-0.190318	0.577433	0.691594	0.572487	0.612693	0.457561	494	0	96	0.999192	0.127395	0.214999	0.111278	0.111324	0.0168876	1338	nan	nan	nan
0	1	6034	1114	1104	1165.45	1191.13	1172.02	0.0282259	0.0752871	0.147244	0.165722	0.138386	0.147727	582	0	99	0.999798	0.0785679	0.138714	0.0968682	0.0968841	0.0147144	2246	2872	0	0.0345918
1	0	5087	816	800	982.544	1154.89	1160.51	-0.00984123	0.599261	0.711091	0.58353	0.645143	0.488837	497	0	99	0.999798	0.115611	0.198545	0.111916	0.111946	0.0170387	1334	nan	nan	nan
1	1	6280	1079	1063	1212.97	1272.62	1127.34	0.206105	0.16804	0.340378	0.388622	0.307918	0.328288	644	0	95	0.998788	0.0805861	0.143153	0.0996159	0.0996406	0.0153022	2278	3007	0	0.0341883
2	0	4566	655	653	881.914	1082.7	1151.74	-0.134666	0.777772	0.958997	0.814888	0.89917	0.727545	416	0	97	0.999394	0.149179	0.245948	0.117134	0.117138	0.0183268	1158	nan	nan	nan
2	1	6159	1255	1247	1189.6	1166.24	1209.09	-0.0619748	-0.0670805	-0.133701	-0.15166	-0.117045	-0.122207	578	0	100	1	0.0904514	0.156357	0.0926514	0.0926641	0.0139063	2424	2769	0	0.0386826
3	0	4885	773	759	943.528	1129.92	1246.83	-0.213174	0.674883	0.773873	0.614164	0.705837	0.519343	457	0	98	0.999596	0.142301	0.233982	0.114076	0.114104	0.017694	1259	nan	nan	nan
3	1	6169	1158	1147	1191.53	1222.26	1252	-0.0429453	0.0881312	0.124404	0.117462	0.116299	0.104137	591	0	99	0.999798	0.0919261	0.156914	0.0972007	0.0972178	0.0150348	2299	2910	0	0.0411264
4	0	4800	788	781	927.11	1090.41	1141.63	-0.0950554	0.60173	0.656943	0.494874	0.611227	0.435807	457	0	99	0.999798	0.119817	0.202292	0.11195	0.111964	0.0171481	1295	nan	nan	nan
4	1	6053	1097	1087	1169.12	1175.47	1166.57	0.0131083	0.0185544	0.149038	0.220768	0.139779	0.195493	572	0	99	0.999798	0.0796431	0.140261	0.0952979	0.0953139	0.0151066	2319	2806	0	0.0323529
5	0	4792	751	743	925.565	1099.33	1145.74	-0.0862763	0.641359	0.757823	0.619375	0.702121	0.540727	471	0	98	0.999596	0.119599	0.206177	0.113144	0.113161	0.0174223	1324	nan	nan	nan
5	1	5877	1199	1185	1135.13	1158.41	1145.72	0.019235	0.0700576	-0.0461393	-0.13806	-0.0460389	-0.1257	557	0	98	0.999596	0.0787951	0.141909	0.0965276	0.0965507	0.0146785	2184	2787	0	0.0337254
6	0	5072	840	821	979.647	1212.8	1228.09	-0.0268379	0.813115	0.787378	0.508633	0.710731	0.415469	487	0	97	0.999394	0.121869	0.210174	0.117914	0.11795	0.0180169	1243	nan	nan	nan
6	1	6529	1108	1104	1261.06	1301.74	1262.99	0.0528762	0.110215	0.308859	0.39153	0.296782	0.358083	661	0	99	0.999798	0.0787377	0.140757	0.0980003	0.0980063	0.0145623	2421	3063	0	0.0354806
7	0	4728	718	714	913.204	1095.53	1227.22	-0.248082	0.682072	0.822381	0.684932	0.769346	0.609149	427	0	98	0.999596	0.139412	0.236041	0.114342	0.114351	0.0178099	1267	nan	nan	nan
7	1	5904	1063	1054	1140.35	1186.7	1191.3	-0.00695323	0.138879	0.229164	0.237952	0.215209	0.212187	569	0	96	0.999192	0.0858885	0.150576	0.0987068	0.0987219	0.0144532	2215	2750	0	0.0330441
8	0	4510	752	729	871.097	1017.51	1161.04	-0.283447	0.574166	0.651856	0.512092	0.572339	0.399462	414	0	100	1	0.134841	0.230377	0.111146	0.111196	0.0179048	1175	nan	nan	nan
8	1	6182	1268	1264	1194.04	1127.76	1169.07	-0.0595271	-0.189669	-0.224722	-0.184153	-0.195191	-0.141168	587	0	99	0.999798	0.0834816	0.146555	0.0891744	0.0891807	0.0137836	2539	2749	0	0.0401449
9	0	4674	700	695	902.774	1080.29	1093.38	-0.0249455	0.671756	0.840063	0.722617	0.783441	0.638663	446	0	97	0.999394	0.137599	0.229354	0.114073	0.114084	0.0180216	1195	nan	nan	nan
9	1	6338	1269	1256	1224.17	1171.73	1192.9	-0.0297554	-0.146381	-0.135587	-0.0817252	-0.126246	-0.0722181	610	0	100	1	0.0839514	0.147681	0.0904482	0.0904681	0.0140769	2518	2829	0	0.0340387
0	0	4797	752	732	926.531	1160.66	1225.99	-0.121309	0.863265	0.910705	0.659285	0.820328	0.540093	462	0	97	0.999394	0.133653	0.228893	0.119418	0.119459	0.0185974	1181	nan	nan	nan
0	1	6235	1160	1147	1204.28	1234.26	1286.53	-0.07469	0.085064	0.142708	0.149494	0.130265	0.127633	594	0	100	1	0.0882259	0.155413	0.0971291	0.0971493	0.014671	2334	2914	0	0.035018
1	0	4946	642	636	955.31	1116.04	1165.68	-0.0893888	0.574804	0.98922	1.04971	0.918565	0.920059	459	0	99	0.999798	0.125986	0.212899	0.111529	0.111541	0.018003	1196	nan	nan	nan
1	1	6388	1269	1260	1233.83	1222.11	1125.18	0.135182	-0.0324552	-0.0604864	-0.0666743	-0.0506479	-0.0501223	620	0	99	0.999798	0.0784406	0.139011	0.0936817	0.0936955	0.0141425	2370	3000	0	0.0287541
2	0	4930	731	712	952.22	1138.17	1214.19	-0.13736	0.667146	0.88105	0.792255	0.794984	0.659747	459	0	99	0.999798	0.129438	0.219067	0.113958	0.113996	0.0170402	1233	nan	nan	nan
2	1	6223	1241	1231	1201.96	1193.83	1195.58	-0.00251272	-0.023113	-0.0609084	-0.07594	-0.0528408	-0.0609442	589	0	99	0.999798	0.0848602	0.14816	0.0939405	0.093956	0.0146642	2308	2978	0	0.0377634
3	0	4991	794	788	964.002	1157.83	1191.24	-0.0596103	0.686939	0.755263	0.573395	0.704378	0.507444	476	0	100	1	0.118637	0.202164	0.114409	0.11442	0.0170265	1315	nan	nan	nan
3	1	6120	1049	1046	1182.07	1194.73	1235.47	-0.0593098	0.0366063	0.247805	0.36178	0.241466	0.334049	600	0	98	0.999596	0.0835104	0.144771	0.0959054	0.0959102	0.0154507	2250	2963	0	0.034622
4	0	4886	771	764	943.721	1070.98	1273.54	-0.369269	0.460695	0.640349	0.598044	0.595468	0.525567	453	0	99	0.999798	0.135517	0.2237	0.108027	0.108041	0.0175884	1246	nan	nan	nan
4	1	6109	1092	1080	1179.94	1214.77	1235.76	-0.0306036	0.100858	0.22495	0.266207	0.207014	0.230459	578	0	97	0.999394	0.100524	0.170077	0.0976471	0.0976661	0.0146517	2224	2893	0	0.0482748
5	0	4858	614	610	938.313	1159.09	1227.25	-0.124962	0.803847	1.15197	1.09877	1.07292	0.968088	444	0	97	0.999394	0.144122	0.237958	0.118037	0.118045	0.0180038	1212	nan	nan	nan
5	1	6203	1135	1130	1198.1	1257.71	1185.22	0.104112	0.170012	0.209941	0.178646	0.204445	0.170923	623	0	98	0.999394	0.0867462	0.149283	0.0995577	0.0995656	0.0148628	2299	2920	0	0.0333824
6	0	5236	771	752	1011.32	1240.12	1330.95	-0.154539	0.772925	0.950275	0.805468	0.86122	0.674325	522	0	100	1	0.133333	0.225363	0.116957	0.116992	0.0170027	1250	nan	nan	nan
6	1	6698	1173	1167	1293.71	1304.47	1349.77	-0.060264	0.0284293	0.209312	0.307908	0.202267	0.281638	614	0	99	0.999798	0.0869046	0.150791	0.0956349	0.0956437	0.0144141	2413	3124	0	0.0293694
7	0	4944	698	692	954.924	1191.11	1166.53	0.0442855	0.844983	1.02893	0.864688	0.956475	0.759719	452	0	99	0.999798	0.13069	0.220672	0.119052	0.119064	0.0176025	1169	nan	nan	nan
7	1	6272	1176	1164	1211.42	1247.89	1138.43	0.155492	0.102869	0.1364	0.123048	0.126175	0.107141	588	0	98	0.999596	0.0854728	0.149235	0.0976161	0.0976349	0.0146598	2272	3027	0	0.0305219
8	0	4941	834	812	954.344	1121.33	1203.85	-0.148763	0.597761	0.638071	0.468416	0.565836	0.370677	464	0	97	0.999394	0.126923	0.208865	0.111796	0.111839	0.0178481	1252	nan	nan	nan
8	1	6176	1230	1223	1192.88	1208.33	1183.14	0.0363316	0.0442512	-0.0242203	-0.0793562	-0.0143512	-0.0572284	620	0	99	0.999798	0.0804858	0.14103	0.0958462	0.0958572	0.0140321	2214	2957	0	0.0394432
9	0	4884	633	632	943.335	1186.97	1214.75	-0.0506739	0.882322	1.1581	1.03643	1.08477	0.922771	487	0	100	1	0.134753	0.22502	0.120224	0.120226	0.0182638	1264	nan	nan	nan
9	1	6123	1113	1099	1182.65	1225.43	1228.93	-0.005101	0.123611	0.210546	0.222293	0.190889	0.187869	570	0	98	0.999596	0.0935969	0.161032	0.0982603	0.0982826	0.0149257	2253	2926	0	0.0361149
0	0	4721	730	723	911.852	1122.58	1115.44	0.0134605	0.78948	0.862556	0.650297	0.800861	0.570164	460	0	98	0.999596	0.130932	0.223681	0.117353	0.117367	0.0180363	1183	nan	nan	nan
0	1	6084	1129	1122	1175.11	1193.85	1152.58	0.0604373	0.0544804	0.120418	0.142051	0.118382	0.134361	569	0	94	0.998788	0.0877856	0.154997	0.0962687	0.0962799	0.0151115	2297	2848	0	0.0301702
1	0	4955	746	738	957.048	1180.76	1227.46	-0.0839448	0.798592	0.910747	0.718801	0.843926	0.627644	464	0	94	0.998182	0.131207	0.2222	0.117649	0.117665	0.0194121	1209	nan	nan	nan
1	1	6202	1139	1126	1197.9	1268.52	1268.21	0.000435295	0.201413	0.234318	0.188663	0.21492	0.161414	596	0	97	0.999192	0.0828899	0.141728	0.100441	0.100462	0.0167859	2266	3020	0	0.0312379
2	0	4969	764	753	959.752	1128.1	1228.37	-0.179741	0.599251	0.769395	0.676548	0.70742	0.582584	456	0	99	0.999798	0.119968	0.20326	0.111983	0.112005	0.0175997	1239	nan	nan	nan
2	1	6115	1039	1026	1181.1	1227.23	1195.84	0.0457223	0.133445	0.335547	0.412726	0.30725	0.355128	586	0	97	0.999394	0.0796533	0.139657	0.0986584	0.0986786	0.0157769	2157	2992	0	0.0327792
3	0	4689	839	811	905.671	1070.95	1191.88	-0.229719	0.623425	0.564959	0.328208	0.484616	0.227797	450	0	98	0.999596	0.12948	0.216464	0.112421	0.112479	0.0172302	1255	nan	nan	nan
3	1	6085	1245	1233	1175.31	1208.5	1150.02	0.0856254	0.0965181	-0.0410468	-0.154282	-0.0373796	-0.13397	591	0	97	0.999394	0.0807035	0.14166	0.0972663	0.0972857	0.0142192	2349	2790	0	0.0458414
4	0	4349	726	718	840.001	1002.49	1093.23	-0.185825	0.660782	0.666506	0.455868	0.616781	0.396675	401	0	100	1	0.128335	0.216142	0.113591	0.11361	0.0175933	1150	nan	nan	nan
4	1	5826	1186	1167	1125.28	1125.89	1105.51	0.0311691	0.00184845	-0.0719468	-0.116506	-0.0783381	-0.119418	568	0	98	0.999596	0.0801717	0.14195	0.0946028	0.0946347	0.0149008	2352	2603	0	0.047355
5	0	4679	832	811	903.739	1074.11	1177.57	-0.196933	0.644021	0.573056	0.322196	0.506049	0.243484	457	0	98	0.999596	0.130398	0.213507	0.113011	0.113054	0.0170449	1262	nan	nan	nan
5	1	5940	1111	1103	1147.3	1132.38	1179.3	-0.0703789	-0.0444447	0.0504239	0.121342	0.0517311	0.113653	563	0	99	0.999798	0.084526	0.146128	0.09346	0.0934731	0.0143658	2267	2750	0	0.0317914
6	0	5083	753	746	981.771	1147.94	1137.52	0.0182563	0.578233	0.805997	0.754271	0.748753	0.661711	493	0	98	0.999596	0.116883	0.195751	0.111444	0.111458	0.0176218	1244	nan	nan	nan
6	1	6169	1117	1110	1191.53	1205.16	1162.78	0.0612139	0.0390964	0.157299	0.215061	0.15232	0.19784	591	0	99	0.999798	0.0812257	0.144108	0.0958788	0.0958898	0.0148452	2124	3041	0	0.0308408
7	0	4758	759	746	918.998	1114.46	1089.52	0.0466958	0.726612	0.789218	0.591094	0.721466	0.501248	457	0	99	0.999798	0.130544	0.218789	0.115527	0.115553	0.0175478	1244	nan	nan	nan
7	1	5845	1151	1134	1128.95	1172.12	1118.35	0.08196	0.130654	0.0664951	-0.014057	0.0528039	-0.0256773	558	0	98	0.999596	0.0877823	0.149872	0.0983088	0.098337	0.0147966	2119	2861	0	0.0395445
8	0	4962	801	795	958.4	1177.64	1127.23	0.0904847	0.781507	0.785964	0.53544	0.733018	0.474457	476	0	98	0.999596	0.124773	0.212817	0.117059	0.117071	0.0171035	1332	nan	nan	nan
8	1	6039	1043	1040	1166.42	1219.11	1142.65	0.112798	0.154345	0.302418	0.340629	0.292192	0.315633	598	0	98	0.999596	0.0866181	0.153668	0.0992185	0.0992233	0.0152923	2205	2935	0	0.0313794
9	0	4954	747	743	956.855	1107.5	1143.67	-0.0650314	0.537871	0.749918	0.701901	0.702369	0.624371	459	0	99	0.999798	0.116091	0.195801	0.110277	0.110285	0.0180083	1250	nan	nan	nan
9	1	6269	1172	1158	1210.84	1182.92	1199.14	-0.0230608	-0.0788111	0.0405301	0.137178	0.034159	0.114872	584	0	96	0.999192	0.0792916	0.137023	0.0924896	0.0925112	0.0149096	2316	2930	0	0.0282989
0	0	5183	670	668	1001.09	1203.57	1195.82	0.0133144	0.691036	1.0533	1.04512	0.985769	0.9277	500	0	96	0.999192	0.117715	0.20027	0.11482	0.114823	0.0185858	1238	nan	nan	nan
0	1	6159	995	993	1189.6	1262.87	1147.84	0.166392	0.210457	0.4468	0.51943	0.426705	0.47297	600	0	97	0.999394	0.0828191	0.145316	0.100915	0.100918	0.0150867	2046	3144	0	0.0286753
1	0	4877	691	673	941.983	1082.59	1260.22	-0.32441	0.509951	0.855958	0.896718	0.772628	0.752583	465	0	99	0.999798	0.126743	0.212016	0.10958	0.109616	0.0173627	1275	nan	nan	nan
1	1	5994	1032	1024	1157.73	1180.15	1317.75	-0.20451	0.0661728	0.265628	0.363017	0.250085	0.323219	554	0	94	0.998788	0.0979476	0.168669	0.0967355	0.0967487	0.01587	2153	2861	0	0.0266056
2	0	5453	852	835	1053.24	1241.36	1323	-0.133373	0.610262	0.759696	0.650975	0.690086	0.547632	512	0	100	1	0.132428	0.220796	0.112269	0.112299	0.0168099	1323	nan	nan	nan
2	1	6597	1253	1235	1274.2	1316.23	1337.42	-0.0286158	0.112731	0.125579	0.0967075	0.108652	0.0728203	635	0	99	0.999798	0.0950576	0.161285	0.097871	0.0978976	0.0140959	2261	3206	0	0.0340527
3	0	4641	739	723	896.4	1032.97	1285.57	-0.484784	0.520475	0.680631	0.607338	0.613938	0.505264	394	0	96	0.999192	0.146121	0.240465	0.109707	0.109741	0.0188294	1220	nan	nan	nan
3	1	5801	1168	1156	1120.45	1164.42	1213.34	-0.0751198	0.134083	0.0148003	-0.0996986	0.0132087	-0.0880427	552	0	98	0.999596	0.0894828	0.153249	0.0983629	0.0983828	0.0151247	2174	2730	0	0.0424931
4	0	4754	760	725	918.225	1064.74	1194.21	-0.242572	0.545106	0.728308	0.660759	0.621211	0.496393	440	0	99	0.999798	0.136545	0.225915	0.110395	0.110466	0.0176318	1259	nan	nan	nan
4	1	5990	1031	1023	1156.96	1156.21	1193.85	-0.0559708	-0.00219328	0.226761	0.363876	0.214015	0.323951	542	0	98	0.999596	0.0898314	0.15576	0.0947995	0.0948126	0.0153302	2260	2860	0	0.031193
