rep	pop	S	n1	next	theta	pi	thetaH	Hprime	tajd	fulif	fulid	fulifs	fulids	rm	rmmg	nhaps	hdiv	wallb	wallq	rosasrf	rosasru	zns	unique	shared	fixed	Fst
9	0	5071	881	861	979.453	1151.47	1239.95	-0.155417	0.600005	0.583847	0.379845	0.520799	0.301077	493	0	97	0.999394	0.127416	0.217117	0.11181	0.111847	0.0177701	1355	nan	nan	nan
9	1	6356	1307	1281	1227.65	1225.85	1250.69	-0.0348192	-0.00499952	-0.0884787	-0.136604	-0.101325	-0.148521	610	0	95	0.99899	0.0797797	0.142385	0.0943901	0.0944303	0.0150373	2382	2974	0	0.0417942
0	0	4428	770	763	855.259	1007.35	1108.61	-0.203672	0.607475	0.562282	0.338614	0.52318	0.298687	425	0	99	0.999798	0.131692	0.221771	0.112015	0.11203	0.0174287	1205	nan	nan	nan
0	1	6121	1136	1130	1182.26	1154.43	1107.44	0.068394	-0.0804146	0.0407056	0.138927	0.046046	0.134055	594	0	98	0.999596	0.071732	0.129064	0.0924558	0.0924653	0.0140156	2573	2652	0	0.0319978
1	0	4847	831	800	936.188	1113.57	1290.01	-0.324239	0.647287	0.659335	0.456814	0.567447	0.333254	448	0	99	0.999798	0.140116	0.239736	0.113168	0.113229	0.0176574	1224	nan	nan	nan
1	1	6195	1156	1140	1196.55	1235.77	1295.76	-0.0862769	0.111995	0.15764	0.148549	0.139462	0.119798	610	0	98	0.999596	0.0889571	0.158031	0.0978851	0.09791	0.0144474	2312	2895	0	0.0440851
2	0	4538	881	863	876.506	1058.51	1131.53	-0.143297	0.709368	0.439027	0.0483724	0.38818	0.0135312	434	0	99	0.999798	0.125854	0.214632	0.114697	0.114735	0.0179224	1326	nan	nan	nan
2	1	5817	1128	1115	1123.54	1116.03	1160.55	-0.0681873	-0.0228411	0.00180694	0.0238904	-0.0011205	0.0166988	572	0	99	0.999798	0.0811554	0.143201	0.0940012	0.0940228	0.0146583	2343	2614	0	0.041426
3	0	4725	882	862	912.624	1059.9	1190.87	-0.246892	0.55129	0.426835	0.174174	0.373636	0.118797	436	0	99	0.999798	0.131668	0.223069	0.110302	0.110343	0.0180115	1312	nan	nan	nan
3	1	5937	1030	1024	1146.72	1193.33	1181.31	0.0180326	0.138888	0.290811	0.336318	0.276639	0.304657	596	0	100	1	0.0827156	0.146707	0.0987736	0.0987835	0.0145852	2286	2752	0	0.0465252
4	0	5100	898	894	985.055	1122.2	1225.17	-0.179845	0.475666	0.456089	0.290332	0.432372	0.268031	474	0	99	0.999798	0.129045	0.218039	0.108264	0.108271	0.0159284	1386	nan	nan	nan
4	1	6279	1216	1190	1212.78	1226.24	1205.72	0.0291158	0.0379338	0.058855	0.0590302	0.0337479	0.0202688	618	0	99	0.999798	0.0861739	0.149546	0.095719	0.0957595	0.0141977	2340	2934	0	0.0313268
5	0	4651	837	830	898.331	1054.84	1204.9	-0.287381	0.595159	0.492633	0.23882	0.459841	0.213254	426	0	98	0.999596	0.141935	0.237583	0.111606	0.111621	0.0175822	1257	nan	nan	nan
5	1	6082	1162	1143	1174.73	1208.62	1233.91	-0.0370483	0.0985754	0.110008	0.0848805	0.0905764	0.0570053	574	0	97	0.999192	0.0891301	0.156199	0.0974625	0.0974932	0.0150662	2419	2762	0	0.0468749
6	0	5156	787	779	995.871	1174.86	1201.57	-0.0461379	0.614045	0.782597	0.684021	0.725815	0.598369	494	0	97	0.999394	0.122987	0.21024	0.112413	0.112429	0.017177	1280	nan	nan	nan
6	1	6379	1207	1193	1232.09	1256.93	1188.4	0.0957132	0.0688924	0.102203	0.0997309	0.0919505	0.0829696	628	0	97	0.999394	0.0798056	0.139207	0.0966409	0.0966618	0.0147866	2280	3077	0	0.026605
7	0	4839	873	864	934.643	1108.21	1219.81	-0.205414	0.63443	0.514349	0.237347	0.47667	0.20697	471	0	99	0.999798	0.131046	0.22174	0.112714	0.112733	0.0173191	1251	nan	nan	nan
7	1	6146	1157	1138	1187.09	1224.2	1232.6	-0.0121774	0.106835	0.143021	0.129967	0.121245	0.0965264	611	0	99	0.999798	0.0901546	0.156687	0.0977223	0.0977525	0.0150025	2306	2880	0	0.0344213
8	0	4992	929	920	964.195	1115.55	1181.02	-0.116825	0.536279	0.399258	0.143953	0.370965	0.126834	485	0	99	0.999798	0.118413	0.201923	0.109883	0.1099	0.016648	1356	nan	nan	nan
8	1	6107	1105	1090	1179.55	1221.05	1126.68	0.137668	0.120213	0.218819	0.238619	0.19688	0.199622	597	0	98	0.999596	0.078775	0.138038	0.0981759	0.0981998	0.0155989	2291	2894	0	0.0452187
9	0	4832	951	938	933.291	1035.17	1233.19	-0.365019	0.372938	0.204957	-0.0158441	0.183324	-0.0241484	449	0	99	0.999798	0.121921	0.206333	0.105163	0.105189	0.0170678	1331	nan	nan	nan
9	1	6120	1243	1231	1182.07	1153.35	1186.56	-0.0483447	-0.0829931	-0.129369	-0.13011	-0.119351	-0.112868	602	0	95	0.99899	0.0840007	0.147386	0.0922114	0.0922302	0.0149446	2353	2825	0	0.0472287
0	0	4861	884	881	938.892	1075.41	1162.97	-0.160436	0.496756	0.407617	0.19363	0.389534	0.186594	462	0	99	0.999798	0.117901	0.196667	0.108807	0.108813	0.0163835	1313	nan	nan	nan
0	1	6122	1133	1108	1182.45	1188.86	1173.66	0.022113	0.0185184	0.134681	0.197893	0.103821	0.141391	599	0	96	0.999192	0.0808691	0.14211	0.0952589	0.0952985	0.0147511	2326	2844	0	0.0371442
1	0	4739	960	948	915.328	1059.08	1162.31	-0.194028	0.53652	0.238877	-0.112077	0.216836	-0.105317	426	0	99	0.999798	0.132545	0.221355	0.109725	0.10975	0.0167848	1370	nan	nan	nan
1	1	6080	1191	1180	1174.34	1173.87	1169.71	0.0060914	-0.00137695	-0.0102865	-0.0151487	-0.00812696	-0.0111263	564	0	100	1	0.0832374	0.142928	0.0945876	0.0946051	0.0148559	2457	2702	0	0.0449683
2	0	4926	846	824	951.447	1146.22	1362.94	-0.391877	0.699356	0.66668	0.420666	0.59253	0.329107	460	0	96	0.999192	0.152081	0.250102	0.114638	0.114681	0.0182962	1279	nan	nan	nan
2	1	6561	1353	1343	1267.24	1272.15	1373.02	-0.136984	0.0132211	-0.110131	-0.187928	-0.097076	-0.156797	605	0	97	0.999394	0.0942073	0.161713	0.0948995	0.0949142	0.0145066	2561	2904	0	0.0465463
3	0	4792	823	822	925.565	1116.68	1165.32	-0.0904218	0.705396	0.626707	0.351357	0.595708	0.329039	463	0	100	1	0.128992	0.217863	0.114805	0.114807	0.0174878	1246	nan	nan	nan
3	1	6431	1188	1186	1242.13	1279.47	1210.49	0.0955673	0.102711	0.14822	0.142059	0.152035	0.146202	641	0	98	0.999596	0.0802488	0.14088	0.0976391	0.0976422	0.0147374	2562	2867	0	0.0388817
4	0	4687	775	772	905.285	1032.78	1135.78	-0.195739	0.481128	0.567015	0.462271	0.535648	0.419089	438	0	96	0.99899	0.134016	0.224451	0.108528	0.108534	0.0171075	1305	nan	nan	nan
4	1	5966	1171	1158	1152.32	1138.99	1168.14	-0.0435348	-0.0395327	-0.032492	-0.0154886	-0.0321884	-0.0166345	584	0	100	1	0.0839899	0.146497	0.093503	0.0935244	0.0145031	2337	2734	0	0.031635
5	0	4627	832	811	893.696	1021.81	1203.76	-0.350252	0.489726	0.464294	0.290517	0.404855	0.215323	440	0	97	0.999394	0.135971	0.228226	0.108631	0.108675	0.0186545	1254	nan	nan	nan
5	1	6077	1173	1164	1173.76	1173.52	1208.96	-0.0519484	-0.000685893	0.0159815	0.0261343	0.0190756	0.0292695	604	0	98	0.999596	0.0827847	0.144973	0.0946384	0.0946528	0.0156133	2414	2783	0	0.0532092
6	0	5050	872	864	975.397	1072.6	1163.58	-0.160484	0.340457	0.421027	0.358698	0.391958	0.316006	479	0	98	0.999596	0.113884	0.194455	0.104479	0.104495	0.0161721	1398	nan	nan	nan
6	1	6093	1156	1138	1176.85	1184.98	1124.41	0.0885685	0.0236146	0.0786285	0.103755	0.0629455	0.0757517	593	0	99	0.999798	0.0764938	0.132283	0.0953551	0.0953841	0.0148048	2259	2913	0	0.0340894
7	0	4668	859	850	901.615	1069.91	1224.89	-0.295709	0.637687	0.4801	0.179741	0.444598	0.156094	428	0	99	0.999798	0.14549	0.244859	0.112769	0.112788	0.0166404	1308	nan	nan	nan
7	1	6122	1135	1124	1182.45	1142.92	1230.6	-0.127599	-0.114245	0.0315068	0.155365	0.0297697	0.136785	597	0	97	0.999394	0.0885476	0.154688	0.0915026	0.0915203	0.014558	2444	2746	0	0.04237
8	0	4916	858	849	949.515	1070.88	1254.65	-0.332969	0.436682	0.460019	0.332445	0.425982	0.289788	464	0	100	1	0.119837	0.201587	0.10718	0.107197	0.0161612	1343	nan	nan	nan
8	1	5976	1153	1143	1154.25	1185.1	1194.83	-0.0145058	0.0913289	0.0718393	0.0306369	0.0690675	0.0304589	600	0	100	1	0.0789958	0.141064	0.0972361	0.0972525	0.0144575	2210	2864	0	0.0397455
9	0	4756	838	821	918.612	1042.48	1239.64	-0.369231	0.460669	0.474599	0.333656	0.423184	0.266282	460	0	98	0.999596	0.134805	0.223507	0.107841	0.107876	0.0169371	1296	nan	nan	nan
9	1	6274	1125	1117	1211.81	1212.77	1229.47	-0.0237108	0.00271229	0.155661	0.24592	0.149306	0.222596	618	0	99	0.999798	0.0851267	0.148231	0.0948656	0.0948782	0.0144001	2472	2810	0	0.0386333
0	0	4722	896	890	912.045	1060.81	1252.8	-0.362143	0.557241	0.368652	0.0758935	0.347954	0.0753564	420	0	99	0.999798	0.140648	0.234646	0.110436	0.110448	0.0179379	1246	nan	nan	nan
0	1	6180	1257	1250	1193.65	1181.91	1224.84	-0.0618931	-0.0336289	-0.112354	-0.148365	-0.0957045	-0.117008	598	0	97	0.999394	0.0856126	0.149515	0.0936026	0.0936136	0.0141768	2424	2763	0	0.0391012
1	0	5256	977	968	1015.19	1126.05	1260.43	-0.22775	0.373108	0.306529	0.146005	0.285765	0.129882	510	0	100	1	0.121218	0.203957	0.105271	0.105287	0.0161991	1371	nan	nan	nan
1	1	6418	1324	1303	1239.62	1232.17	1255.2	-0.0319715	-0.0205429	-0.112542	-0.160709	-0.115842	-0.157864	641	0	95	0.998788	0.0892941	0.154098	0.0939432	0.0939752	0.0147233	2283	3128	0	0.0353085
2	0	5059	859	853	977.136	1158.16	1252.32	-0.165795	0.632932	0.614831	0.399007	0.575254	0.356546	496	0	98	0.999596	0.125346	0.211109	0.112775	0.112786	0.0168466	1323	nan	nan	nan
2	1	6134	1161	1138	1184.77	1238.28	1269.72	-0.0456559	0.154331	0.166705	0.124072	0.137086	0.0821398	593	0	96	0.999192	0.090331	0.156831	0.0990596	0.0990957	0.0159881	2181	2978	0	0.0268429
3	0	4923	867	845	950.867	1139.69	1311.44	-0.310758	0.678412	0.610095	0.34965	0.540421	0.267527	483	0	98	0.999596	0.142219	0.238066	0.113999	0.114042	0.0169615	1378	nan	nan	nan
3	1	6276	1088	1081	1212.2	1302.84	1247.36	0.0787462	0.255498	0.360443	0.340192	0.340229	0.306524	641	0	99	0.999798	0.0911554	0.154398	0.102069	0.10208	0.0142943	2445	2865	0	0.0445459
4	0	5104	911	902	985.827	1116.03	1163.87	-0.0834792	0.451236	0.427435	0.267078	0.396758	0.234084	486	0	99	0.999798	0.111699	0.190831	0.10755	0.107567	0.0155589	1462	nan	nan	nan
4	1	6038	1131	1122	1166.23	1181.72	1160.73	0.0309656	0.0453781	0.100844	0.119187	0.097172	0.109758	562	0	98	0.999596	0.0864668	0.150878	0.0959933	0.0960077	0.0145154	2198	2914	0	0.037478
5	0	4517	672	664	872.449	1123.79	1179.32	-0.10949	0.984139	1.03725	0.750053	0.959674	0.652584	453	0	99	0.999798	0.135961	0.227142	0.122912	0.12293	0.0182284	1160	nan	nan	nan
5	1	5947	1079	1071	1148.65	1175.59	1236.67	-0.0915039	0.0801329	0.179321	0.21245	0.170795	0.192615	597	0	100	1	0.0856038	0.149655	0.0970353	0.0970485	0.0155002	2324	2738	0	0.0324098
6	0	4793	863	852	925.758	1047.85	1206.69	-0.295189	0.450551	0.416441	0.250182	0.381687	0.211965	457	0	99	0.999798	0.135851	0.227832	0.107519	0.107541	0.0165689	1296	nan	nan	nan
6	1	6236	1215	1199	1204.47	1208.37	1234.38	-0.0371667	0.0110504	0.0153155	0.0142764	0.00836773	0.00370154	591	0	99	0.999798	0.087089	0.152341	0.0949488	0.0949738	0.0145119	2464	2826	0	0.0391276
7	0	4763	870	857	919.964	1056.93	1306.61	-0.466911	0.508614	0.427783	0.214908	0.38835	0.175277	432	0	98	0.999596	0.143427	0.239765	0.109135	0.109161	0.0175294	1232	nan	nan	nan
7	1	6246	1081	1078	1206.4	1250.12	1244.58	0.00790463	0.123836	0.28101	0.33454	0.27252	0.310582	616	0	98	0.999596	0.0843875	0.149055	0.0983521	0.0983568	0.0151051	2442	2805	0	0.0401242
8	0	4983	896	888	962.456	1113.8	1197.47	-0.149573	0.537215	0.461857	0.242959	0.430315	0.215413	463	0	96	0.999192	0.121036	0.204897	0.109971	0.109987	0.0171689	1311	nan	nan	nan
8	1	6201	1219	1199	1197.71	1171.41	1235.86	-0.0925922	-0.0750251	-0.0453655	-0.00338367	-0.0539997	-0.020898	592	0	99	0.999798	0.0816129	0.143525	0.092497	0.0925286	0.0140348	2288	2948	0	0.0358173
9	0	4936	938	912	953.378	1079.2	1187.47	-0.195387	0.450859	0.345238	0.136303	0.28846	0.0713891	444	0	98	0.999596	0.126646	0.21252	0.107431	0.107482	0.0166285	1425	nan	nan	nan
9	1	6098	1157	1149	1177.82	1166.23	1165.02	0.00175728	-0.0336191	0.0288072	0.0768944	0.0322624	0.0756331	567	0	97	0.999394	0.0824996	0.147753	0.0937395	0.0937523	0.0146478	2341	2814	0	0.0367714
0	0	4819	883	865	930.78	1113.11	1312.41	-0.368373	0.669207	0.524717	0.221922	0.468825	0.167182	464	0	96	0.999192	0.151723	0.250882	0.113673	0.11371	0.0177359	1171	nan	nan	nan
0	1	6103	1124	1105	1178.78	1211.87	1266.68	-0.0800124	0.0959007	0.178551	0.196721	0.153613	0.154058	616	0	98	0.999596	0.0952147	0.164345	0.0974537	0.0974842	0.0152221	2223	2903	0	0.0419451
1	0	4880	860	847	942.562	1155.79	1237.34	-0.148842	0.772857	0.644915	0.318384	0.589805	0.265866	465	0	98	0.999596	0.134864	0.229508	0.116669	0.116695	0.0174265	1336	nan	nan	nan
1	1	6306	1176	1166	1217.99	1300.67	1195.49	0.148605	0.231956	0.217779	0.134173	0.204672	0.121397	630	0	99	0.999798	0.0865979	0.151284	0.101276	0.101291	0.0154998	2456	2820	0	0.0521073
2	0	5100	851	841	985.055	1120.49	1296.71	-0.307786	0.469711	0.558583	0.459325	0.515464	0.397895	461	0	100	1	0.140027	0.234314	0.108188	0.108208	0.015776	1326	nan	nan	nan
2	1	6366	1270	1241	1229.58	1210.67	1344.54	-0.187348	-0.0525457	-0.0485823	-0.0291945	-0.0692918	-0.0620167	593	0	98	0.999596	0.0917518	0.160383	0.0931123	0.0931558	0.0148109	2347	2959	0	0.0327241
3	0	4595	794	784	887.515	1095.2	1158.47	-0.122634	0.799424	0.690163	0.366178	0.636086	0.314176	412	0	98	0.999596	0.13387	0.224592	0.117454	0.117475	0.0185221	1294	nan	nan	nan
3	1	6114	1115	1106	1180.91	1217.19	1173.47	0.0637088	0.104996	0.185448	0.199362	0.175366	0.179484	593	0	98	0.999596	0.0819565	0.144913	0.0977285	0.0977428	0.0148945	2511	2680	0	0.0406812
4	0	4561	737	722	880.948	1102.13	1129.62	-0.0536822	0.857713	0.849296	0.566441	0.772153	0.472069	467	0	98	0.999596	0.118202	0.206753	0.119211	0.119243	0.0178102	1227	nan	nan	nan
4	1	6058	1091	1082	1170.09	1189.36	1133.47	0.082182	0.0562586	0.180698	0.23661	0.170616	0.211566	609	0	100	1	0.0754499	0.134368	0.0963739	0.0963883	0.0145139	2416	2750	0	0.0464751
5	0	4901	928	918	946.618	1084.65	1175.76	-0.165581	0.498151	0.346558	0.0949404	0.320136	0.0810152	445	0	97	0.999394	0.131837	0.221996	0.108771	0.108791	0.0166346	1368	nan	nan	nan
5	1	6114	1192	1185	1180.91	1165.66	1249.4	-0.122021	-0.0441296	-0.0322629	-0.0108941	-0.0223181	0.00192567	590	0	98	0.999596	0.0867005	0.150311	0.0933881	0.0933993	0.0143048	2325	2845	0	0.0421275
6	0	4959	814	810	957.821	1146.41	1113.81	0.0585532	0.672664	0.691428	0.48468	0.649374	0.436142	508	0	98	0.999596	0.118798	0.201855	0.113953	0.113961	0.0167892	1331	nan	nan	nan
6	1	6297	1130	1127	1216.25	1179.38	1177.87	0.00214023	-0.103583	0.0848284	0.230662	0.0911637	0.220636	613	0	98	0.999596	0.0805273	0.141337	0.0918621	0.0918668	0.0143898	2410	2930	0	0.0320688
7	0	4843	847	827	935.416	1029.18	1161.87	-0.24405	0.342437	0.425468	0.363956	0.372225	0.28471	452	0	98	0.999596	0.110285	0.189139	0.104516	0.104556	0.0164917	1313	nan	nan	nan
7	1	5935	1271	1261	1146.33	1092.37	1139.99	-0.0714825	-0.160843	-0.289701	-0.314355	-0.264439	-0.268619	576	0	98	0.999596	0.07061	0.127043	0.0898978	0.0899142	0.0141058	2190	2864	0	0.0332388
8	0	5279	866	858	1019.63	1177.42	1273.59	-0.162277	0.528725	0.6168	0.49795	0.573413	0.437628	498	0	100	1	0.1205	0.204584	0.109887	0.109902	0.0174647	1315	nan	nan	nan
8	1	6446	1164	1141	1245.03	1280.91	1290.26	-0.0129273	0.0984659	0.221341	0.262662	0.188663	0.204764	602	0	99	0.999798	0.0879752	0.153428	0.097561	0.0975962	0.0152964	2278	3142	0	0.0306295
9	0	4817	843	833	930.394	1087.83	1168.94	-0.149978	0.578085	0.539156	0.328713	0.497132	0.283105	473	0	97	0.999394	0.119809	0.200332	0.111175	0.111195	0.0179515	1329	nan	nan	nan
9	1	6204	1261	1251	1198.29	1198.55	1157.1	0.0595262	0.000754188	-0.0862009	-0.138257	-0.0759885	-0.115006	591	0	98	0.999596	0.0822183	0.143133	0.0945797	0.0945952	0.0148146	2444	2841	0	0.0410673
0	0	5064	800	793	978.101	1194.92	1345.52	-0.264899	0.757343	0.808989	0.594383	0.752411	0.523086	476	0	97	0.999394	0.145763	0.239929	0.116409	0.116423	0.0175389	1271	nan	nan	nan
0	1	6583	1280	1257	1271.49	1326.91	1360.04	-0.0448364	0.148929	0.108303	0.0358333	0.0858117	0.00928897	641	0	97	0.999394	0.0951079	0.162084	0.09885	0.0988843	0.0148369	2501	3018	0	0.035489
1	0	4752	910	897	917.839	1086.73	1174.04	-0.163657	0.628612	0.406893	0.0712921	0.369746	0.0507281	456	0	99	0.999798	0.115344	0.198022	0.112438	0.112465	0.0168618	1273	nan	nan	nan
1	1	6071	1079	1051	1172.6	1178.61	1242.27	-0.0934161	0.0175231	0.214338	0.325923	0.172026	0.244871	594	0	98	0.999596	0.0818781	0.143963	0.0952999	0.0953448	0.0143108	2368	2788	0	0.0345014
2	0	4799	769	761	926.917	1106.73	1171.83	-0.120826	0.662737	0.734223	0.562077	0.680581	0.491105	457	0	100	1	0.130471	0.219837	0.113712	0.113728	0.017035	1273	nan	nan	nan
2	1	6238	1207	1191	1204.86	1220.86	1190.15	0.0438688	0.0453928	0.0488171	0.0361494	0.0393275	0.0226641	617	0	98	0.999596	0.0865801	0.152132	0.0959333	0.095958	0.0145434	2427	2833	0	0.0392884
3	0	4761	860	853	919.578	1073.64	1142.36	-0.128574	0.572337	0.472291	0.227337	0.441358	0.203788	446	0	99	0.999798	0.12563	0.21025	0.110956	0.11097	0.0169988	1319	nan	nan	nan
3	1	6073	1221	1201	1172.99	1153.87	1180.21	-0.03863	-0.0556782	-0.0791258	-0.0750556	-0.085539	-0.0839539	588	0	95	0.99899	0.0818511	0.145562	0.0930049	0.0930363	0.0150354	2375	2767	0	0.0361676
4	0	5125	811	804	989.883	1177.76	1269.23	-0.158984	0.64843	0.743366	0.589817	0.691706	0.519356	487	0	97	0.999394	0.13427	0.226732	0.11333	0.113343	0.0174208	1318	nan	nan	nan
4	1	6298	1124	1117	1216.45	1261.19	1274.81	-0.019267	0.125684	0.233464	0.256964	0.222951	0.234471	583	0	97	0.999394	0.0900429	0.157669	0.0983485	0.0983595	0.0148463	2271	2992	0	0.0391131
5	0	4839	794	786	934.643	1128.21	1157.69	-0.0542557	0.707532	0.720751	0.499412	0.668574	0.43699	460	0	98	0.999596	0.132906	0.2236	0.11494	0.114956	0.0167289	1322	nan	nan	nan
5	1	6166	1162	1148	1190.95	1226.17	1146.98	0.114427	0.101058	0.129279	0.11335	0.116281	0.0937033	605	0	98	0.999596	0.0867802	0.149692	0.0975546	0.0975768	0.0144678	2374	2842	0	0.0373632
6	0	4878	968	957	942.176	1098.76	1177.91	-0.144517	0.567779	0.29619	-0.0494098	0.272237	-0.0471023	475	0	100	1	0.130203	0.218327	0.110647	0.110669	0.016186	1410	nan	nan	nan
6	1	6324	1177	1167	1221.47	1199.56	1199.43	0.000196945	-0.0612718	0.0525108	0.140166	0.0513615	0.126652	587	0	97	0.999394	0.0822394	0.145003	0.092991	0.0930065	0.0146868	2530	2793	0	0.0340775
7	0	4870	793	780	940.631	1116.79	1131.96	-0.0277527	0.639791	0.704821	0.536267	0.644067	0.454608	494	0	97	0.999394	0.115013	0.191786	0.113039	0.113065	0.0168262	1351	nan	nan	nan
7	1	6255	1191	1181	1208.14	1170.33	1214.8	-0.0633418	-0.106939	-0.0173953	0.0706108	-0.0132489	0.0661442	600	0	100	1	0.0805884	0.13717	0.0916599	0.0916757	0.0150075	2433	2803	0	0.0285988
8	0	5051	858	844	975.59	1133.11	1224.31	-0.160835	0.551605	0.583405	0.423636	0.53111	0.355545	478	0	98	0.999596	0.131881	0.226886	0.110474	0.110501	0.0163135	1388	nan	nan	nan
8	1	6343	1243	1230	1225.14	1248.54	1289.48	-0.0575048	0.0652686	0.0298054	-0.0124753	0.0268	-0.0121976	614	0	99	0.999798	0.0912961	0.160334	0.0964701	0.0964903	0.0144293	2380	2897	0	0.0348105
9	0	5071	865	850	979.453	1138.79	1248.85	-0.193333	0.555771	0.580467	0.415119	0.526689	0.345538	445	0	97	0.999394	0.129783	0.214751	0.110589	0.110618	0.0172413	1322	nan	nan	nan
9	1	6294	1205	1185	1215.67	1260.06	1181.86	0.11069	0.124757	0.121609	0.079309	0.100866	0.0514182	618	0	95	0.99899	0.0799301	0.137115	0.0981959	0.0982267	0.014843	2277	2972	0	0.0385513
0	0	4724	853	848	912.431	1069.25	1215.66	-0.276062	0.587134	0.477296	0.221723	0.44989	0.204727	431	0	100	1	0.142282	0.235394	0.111375	0.111385	0.0178526	1340	nan	nan	nan
0	1	6235	1213	1194	1204.28	1198.6	1233.54	-0.0499263	-0.0161088	0.00752351	0.0268245	-0.00344378	0.00778356	588	0	100	1	0.0919153	0.160706	0.094182	0.0942118	0.0141125	2536	2707	0	0.0440815
1	0	5108	767	760	986.6	1198.36	1232.03	-0.058716	0.733283	0.874738	0.721396	0.81278	0.633315	475	0	98	0.999596	0.131976	0.216719	0.115805	0.115819	0.0174675	1312	nan	nan	nan
1	1	6340	1213	1196	1224.56	1241.2	1264.53	-0.0327807	0.0464503	0.0727091	0.0733059	0.0601849	0.0532134	631	0	99	0.999798	0.0911816	0.155047	0.0959829	0.0960095	0.0143467	2291	3012	0	0.029314
2	0	4771	841	824	921.509	1086.62	1122.33	-0.0666574	0.612117	0.560988	0.332261	0.503447	0.26523	464	0	99	0.999798	0.121593	0.210228	0.11213	0.112163	0.0177379	1254	nan	nan	nan
2	1	5987	1004	989	1156.38	1195.19	1118.32	0.11438	0.114688	0.351162	0.454886	0.317938	0.386313	601	0	97	0.999394	0.0836953	0.148154	0.0981485	0.0981731	0.0156285	2238	2818	0	0.0314328
3	0	5129	1023	1003	990.656	1066.01	1322.52	-0.445493	0.259858	0.125214	-0.0391378	0.0981537	-0.0613718	486	0	99	0.999798	0.1211	0.205108	0.101935	0.101973	0.0160899	1440	nan	nan	nan
3	1	6035	1054	1051	1165.65	1237.51	1301.86	-0.0949982	0.210649	0.315122	0.309113	0.304158	0.288322	582	0	98	0.999596	0.0938018	0.165534	0.100789	0.100794	0.0150031	2201	2883	0	0.0425257
4	0	5231	946	933	1010.36	1131.27	1232.18	-0.171837	0.408875	0.386369	0.240503	0.352052	0.200877	498	0	98	0.999596	0.106501	0.179507	0.106335	0.106359	0.0161526	1400	nan	nan	nan
4	1	6189	1190	1184	1195.39	1201.66	1199.96	0.00244858	0.01791	0.0290944	0.0299554	0.0360088	0.0397923	598	0	98	0.999596	0.0761151	0.133624	0.0951743	0.0951835	0.0149142	2213	3009	0	0.0308152
5	0	4875	871	865	941.596	1078.46	1163.41	-0.155214	0.496589	0.446277	0.255457	0.419298	0.231527	446	0	96	0.999192	0.122487	0.205949	0.108836	0.108847	0.0178048	1297	nan	nan	nan
5	1	6214	1217	1210	1200.22	1218.72	1098.07	0.172984	0.0526686	0.0143124	-0.0256076	0.021148	-0.0105619	586	0	99	0.999798	0.0806374	0.140489	0.0961125	0.0961236	0.0137885	2361	2855	0	0.0371647
6	0	4903	781	777	947.005	1169.35	1147.15	0.040338	0.802133	0.815599	0.563757	0.764032	0.504544	447	0	95	0.998788	0.133415	0.224964	0.117665	0.117672	0.0182932	1245	nan	nan	nan
6	1	6325	1191	1183	1221.66	1227.42	1154.72	0.102409	0.0161164	0.0716208	0.0994733	0.07229	0.0958581	610	0	99	0.999798	0.0823846	0.143399	0.095156	0.0951684	0.0139695	2393	2908	0	0.0322753
7	0	4952	760	751	956.469	1194.55	1205.81	-0.0202491	0.850403	0.912925	0.674647	0.844304	0.586522	460	0	96	0.999192	0.140982	0.23748	0.119084	0.119101	0.018114	1283	nan	nan	nan
7	1	6467	1295	1292	1249.09	1271.17	1211.17	0.082668	0.0604212	-0.0328392	-0.107994	-0.0159088	-0.0725955	625	0	97	0.999394	0.0824312	0.142879	0.0962916	0.0962962	0.0145925	2486	2940	0	0.0341087
8	0	5036	966	940	972.693	1124.82	1267.75	-0.252804	0.534317	0.374067	0.105563	0.31636	0.0462198	447	0	98	0.999596	0.137835	0.227164	0.109774	0.109823	0.0172549	1373	nan	nan	nan
8	1	6184	1101	1089	1194.43	1253.05	1255.58	-0.00364092	0.167702	0.270507	0.277425	0.249434	0.240512	582	0	98	0.999596	0.0968785	0.165589	0.0995432	0.0995617	0.0151402	2271	2940	0	0.0345109
9	0	4876	822	815	941.79	1173.28	1225.09	-0.0946403	0.83972	0.748877	0.422769	0.697149	0.373634	472	0	99	0.999798	0.138256	0.229902	0.118632	0.118646	0.01637	1311	nan	nan	nan
9	1	6334	1153	1146	1223.4	1294.46	1289.83	0.00651052	0.198461	0.239007	0.198864	0.228491	0.184221	621	0	96	0.999192	0.0884257	0.155352	0.100374	0.100385	0.0157593	2476	2848	0	0.0386167
0	0	5118	919	914	988.531	1126.65	1165	-0.0667509	0.477358	0.423518	0.236814	0.400662	0.218939	491	0	99	0.999798	0.10768	0.184252	0.108278	0.108288	0.0157373	1505	nan	nan	nan
0	1	6031	1226	1215	1164.88	1184.05	1161.16	0.0338203	0.0562544	-0.0523204	-0.135235	-0.0465616	-0.11538	598	0	99	0.999798	0.0779436	0.137291	0.0961427	0.0961606	0.0143549	2235	2848	0	0.028286
1	0	5105	856	844	986.02	1170.67	1173	-0.0040608	0.639807	0.65226	0.452396	0.598763	0.386397	495	0	98	0.999596	0.116379	0.19667	0.11299	0.113013	0.0166894	1355	nan	nan	nan
